agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 996,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-102570,OPT1,yes,4740,2020-09-10T07:00,4766,2020-09-10T07:26,26.0,1848.92,1808.17,17.37,112.10,1379.9958,25.8917,1379.9958,6.4500,36,0,0,1.000,1.000,SHELTERED,1808.17,40.75,0,B_placement_optimized,1.1507,36,25-54,MALE,0,unimpaired,0,0,0,0,48.8920,0.6155,867.9480,1.000,867.9480
Site 997,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149730,OPT2,yes,4740,2020-09-10T07:00,5791,2020-09-11T00:31,1051.0,9146.63,7018.05,51.57,299.55,4977.5317,258.8842,4977.5317,23.5333,48,0,0,1.000,1.000,SHELTERED,9111.87,34.76,0,B_placement_optimized,1.1106,48,25-54,FEMALE,0,unimpaired,0,0,0,0,61.1813,0.6339,3297.7673,1.000,3297.7673
Site 998,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-212203,OPT1,yes,4740,2020-09-10T07:00,4748,2020-09-10T07:08,8.0,792.72,759.18,17.21,112.10,1362.0708,7.9667,1362.0708,6.1500,52,0,0,1.000,1.000,SHELTERED,759.18,33.54,0,B_placement_optimized,1.5171,52,25-54,MALE,0,unimpaired,0,0,0,0,48.4060,0.6117,838.9095,1.000,838.9095
Site 999,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112925,OPT1,yes,4740,2020-09-10T07:00,4756,2020-09-10T07:16,16.0,1627.92,1613.13,17.28,112.10,1370.0375,15.9333,1370.0375,6.2833,43,0,0,1.000,1.000,SHELTERED,1613.13,14.79,0,B_placement_optimized,1.6798,43,25-54,MALE,0,unimpaired,0,0,0,0,48.6220,0.6134,851.8155,1.000,851.8155
Site 1000,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-212479,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,45,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,B_placement_optimized,1.6665,45,25-54,MALE,0,unimpaired,0,0,0,0,190.3200,0.6100,32941.7197,1.000,32941.7197
Site 1001,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201511,OPT1,yes,4740,2020-09-10T07:00,4749,2020-09-10T07:09,9.0,628.44,601.14,17.22,112.10,1363.0667,8.9625,1363.0667,6.1667,66,0,0,1.000,1.000,SHELTERED,601.14,27.30,0,B_placement_optimized,1.0579,66,55-69,FEMALE,0,unimpaired,0,0,0,1,48.4330,0.6119,840.5228,1.000,840.5228
Site 1002,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145492,OPT1,yes,4740,2020-09-10T07:00,4806,2020-09-10T08:06,66.0,6636.95,6608.27,17.74,112.10,1420.6225,66.5183,1420.6225,7.1167,30,0,0,1.000,1.000,SHELTERED,6608.27,28.68,0,B_placement_optimized,1.6708,30,25-54,MALE,0,unimpaired,0,0,0,0,49.9720,0.6239,933.7632,1.000,933.7632
Site 1003,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-156664,OPT2,yes,4740,2020-09-10T07:00,5785,2020-09-11T00:25,1045.0,16325.97,14214.39,51.33,299.55,4948.8867,335.0983,4948.8867,23.4333,21,0,0,1.000,1.000,SHELTERED,16308.22,17.76,0,B_placement_optimized,1.3591,21,18-24,MALE,0,unimpaired,0,0,0,0,62.1808,0.6449,3357.2702,1.000,3357.2702
Site 1004,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-140511,OPT2,yes,4740,2020-09-10T07:00,5789,2020-09-11T00:29,1049.0,15515.47,13366.13,51.49,299.55,4967.9833,381.6283,4967.9833,23.5000,50,0,0,1.000,1.000,SHELTERED,15459.95,55.51,0,B_placement_optimized,1.1683,50,25-54,MALE,0,unimpaired,0,0,0,0,62.5750,0.6486,3415.9144,1.000,3415.9144
Site 1005,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-167848,OPT1,yes,4740,2020-09-10T07:00,4785,2020-09-10T07:45,45.0,4339.57,4259.42,17.54,112.10,1398.9167,44.8125,1398.9167,6.7667,51,0,0,1.000,1.000,SHELTERED,4259.42,80.14,0,B_placement_optimized,1.5724,51,25-54,FEMALE,0,unimpaired,0,0,0,0,49.4050,0.6195,898.5998,1.000,898.5998
Site 1006,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-102534,OPT1,yes,4740,2020-09-10T07:00,4795,2020-09-10T07:55,55.0,3735.80,3697.24,17.63,112.10,1408.8750,54.7708,1408.8750,6.9333,40,1,0,1.000,1.000,SHELTERED,3697.24,38.56,0,B_placement_optimized,1.1302,40,25-54,MALE,0,unimpaired,1,0,1,1,49.6750,0.6216,914.7323,1.000,914.7323
Site 1007,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-123827,OPT1,yes,4740,2020-09-10T07:00,4810,2020-09-10T08:10,70.0,5894.60,5805.21,17.78,112.10,1425.0592,70.9550,1425.0592,7.1833,28,0,1,1.000,1.000,SHELTERED,5805.21,89.39,0,B_placement_optimized,1.3928,28,25-54,MALE,0,unimpaired,0,1,1,1,50.0800,0.6247,940.9506,1.000,940.9506
Site 1008,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149810,OPT1,yes,4740,2020-09-10T07:00,4816,2020-09-10T08:16,76.0,6045.48,6028.52,17.84,112.10,1431.7142,77.6100,1431.7142,7.2833,47,0,0,1.000,1.000,SHELTERED,6028.52,16.96,0,B_placement_optimized,1.3153,47,25-54,MALE,0,unimpaired,0,0,0,0,50.2420,0.6259,951.7317,1.000,951.7317
Site 1009,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-222092,OPT1,yes,4740,2020-09-10T07:00,4813,2020-09-10T08:13,73.0,7075.07,7050.71,17.81,112.10,1428.3867,74.2825,1428.3867,7.2333,61,0,0,1.000,1.000,SHELTERED,7050.71,24.35,0,B_placement_optimized,1.6020,61,55-69,MALE,0,unimpaired,0,0,0,1,50.1610,0.6253,946.3412,1.000,946.3412
Site 1010,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-150117,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,16053.64,13906.19,51.25,299.55,4939.3383,296.4800,4939.3383,23.4000,48,0,0,1.000,1.000,SHELTERED,16000.01,53.63,0,B_placement_optimized,1.4846,48,25-54,OTHER,0,unimpaired,0,0,0,0,61.8238,0.6414,3312.4412,1.000,3312.4412
Site 1011,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-190419,OPT1,yes,4740,2020-09-10T07:00,4802,2020-09-10T08:02,62.0,4531.40,4510.65,17.69,112.10,1416.1858,62.0817,1416.1858,7.0500,68,0,0,1.000,1.000,SHELTERED,4510.65,20.76,0,B_placement_optimized,1.2066,68,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,49.8640,0.6230,926.5758,1.000,926.5758
Site 1012,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-119754,OPT1,yes,4740,2020-09-10T07:00,4763,2020-09-10T07:23,23.0,1965.21,1963.90,17.35,112.10,1377.0083,22.9042,1377.0083,6.4000,36,0,0,1.000,1.000,SHELTERED,1963.90,1.32,0,B_placement_optimized,1.3993,36,25-54,MALE,0,unimpaired,0,0,0,0,48.8110,0.6149,863.1083,1.000,863.1083
Site 1013,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145010,OPT1,yes,4740,2020-09-10T07:00,4778,2020-09-10T07:38,38.0,2888.85,2887.59,17.48,112.10,1391.9458,37.8417,1391.9458,6.6500,48,0,0,1.000,1.000,SHELTERED,2887.59,1.26,0,B_placement_optimized,1.2357,48,25-54,MALE,0,unimpaired,0,0,0,0,49.2160,0.6180,887.3070,1.000,887.3070
Site 1014,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-212264,OPT1,yes,4740,2020-09-10T07:00,4834,2020-09-10T08:34,94.0,6764.03,6724.75,18.02,112.10,1451.6792,97.5750,1451.6792,7.5833,48,0,0,1.000,1.000,SHELTERED,6724.75,39.28,0,B_placement_optimized,1.1967,48,25-54,FEMALE,0,unimpaired,0,0,0,0,50.7280,0.6296,984.0750,1.000,984.0750
Site 1015,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201608,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,13065.25,10959.54,51.21,299.55,4934.5642,231.9508,4934.5642,23.3833,59,0,0,1.000,1.000,SHELTERED,13053.37,11.89,0,B_placement_optimized,1.5357,59,55-69,FEMALE,0,unimpaired,0,0,0,1,61.1740,0.6348,3244.3545,1.000,3244.3545
Site 1016,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-123835,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,11853.08,9742.57,51.25,299.55,4939.3383,222.9092,4939.3383,23.4000,52,0,0,1.000,1.000,SHELTERED,11836.39,16.69,0,B_placement_optimized,1.5152,52,25-54,MALE,0,unimpaired,0,0,0,0,60.9990,0.6329,3238.1346,1.000,3238.1346
Site 1017,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-167820,OPT2,yes,4740,2020-09-10T07:00,5795,2020-09-11T00:35,1055.0,18661.94,16530.34,51.73,299.55,4996.6283,555.4733,4996.6283,23.6000,58,0,1,1.000,1.000,SHELTERED,18624.17,37.77,0,B_placement_optimized,0.9790,58,55-69,MALE,0,unimpaired,0,1,1,1,64.2688,0.6654,3608.9713,1.000,3608.9713
Site 1018,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-140578,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,14605.81,12498.23,51.41,299.55,4958.4350,325.2667,4958.4350,23.4667,56,0,1,1.000,1.000,SHELTERED,14592.05,13.76,0,B_placement_optimized,1.2808,56,55-69,MALE,0,unimpaired,0,1,1,1,62.0328,0.6432,3353.1647,1.000,3353.1647
Site 1019,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112669,OPT1,yes,4740,2020-09-10T07:00,4833,2020-09-10T08:33,93.0,7828.11,7783.72,18.01,112.10,1450.5700,96.4658,1450.5700,7.5667,31,0,0,1.000,1.000,SHELTERED,7783.72,44.39,0,B_placement_optimized,1.3965,31,25-54,FEMALE,0,unimpaired,0,0,0,0,50.7010,0.6294,982.2782,1.000,982.2782
Site 1020,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-212503,OPT1,yes,4740,2020-09-10T07:00,4770,2020-09-10T07:30,30.0,2600.56,2599.35,17.41,112.10,1383.9792,29.8750,1383.9792,6.5167,42,0,0,1.000,1.000,SHELTERED,2599.35,1.22,0,B_placement_optimized,1.4188,42,25-54,MALE,0,unimpaired,0,0,0,0,49.0000,0.6164,874.4010,1.000,874.4010
Site 1021,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-190485,OPT1,yes,4740,2020-09-10T07:00,4789,2020-09-10T07:49,49.0,3320.86,3282.06,17.58,112.10,1402.9000,48.7958,1402.9000,6.8333,47,0,0,1.000,1.000,SHELTERED,3282.06,38.80,0,B_placement_optimized,1.1213,47,25-54,MALE,0,unimpaired,0,0,0,0,49.5130,0.6203,905.0528,1.000,905.0528
Site 1022,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-109702,OPT2,yes,4740,2020-09-10T07:00,5781,2020-09-11T00:21,1041.0,14932.28,12812.14,51.17,299.55,4929.7900,244.9417,4929.7900,23.3667,33,0,0,1.000,1.000,SHELTERED,14905.96,26.32,0,B_placement_optimized,1.6381,33,25-54,MALE,0,unimpaired,0,0,0,0,61.3322,0.6366,3254.5630,1.000,3254.5630
Site 1023,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134291,OPT1,yes,4740,2020-09-10T07:00,4765,2020-09-10T07:25,25.0,1307.62,1172.62,17.36,112.10,1379.0000,24.8958,1379.0000,6.4333,50,0,0,1.000,1.000,SHELTERED,1172.62,135.00,0,B_placement_optimized,0.8690,50,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,48.8650,0.6153,866.3348,1.000,866.3348
Site 1024,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112695,OPT2,yes,4740,2020-09-10T07:00,5798,2020-09-11T00:38,1058.0,12121.70,9994.06,51.86,299.55,5010.9508,416.5292,5010.9508,23.6500,41,0,0,1.000,1.000,SHELTERED,12087.88,33.82,0,B_placement_optimized,0.8976,41,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,62.7338,0.6492,3477.3745,1.000,3477.3745
Site 1025,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-102433,OPT1,yes,4740,2020-09-10T07:00,4801,2020-09-10T08:01,61.0,5671.68,5594.28,17.68,112.10,1415.0767,60.9725,1415.0767,7.0333,51,0,0,1.000,1.000,SHELTERED,5594.28,77.40,0,B_placement_optimized,1.5323,51,25-54,MALE,0,unimpaired,0,0,0,0,49.8370,0.6228,924.7790,1.000,924.7790
Site 1026,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-179057,OPT2,yes,4740,2020-09-10T07:00,5810,2020-09-11T00:50,1070.0,6159.45,3962.82,52.34,299.55,5068.2408,341.8292,5068.2408,23.8500,35,0,0,1.000,1.000,SHELTERED,6056.64,102.81,0,B_placement_optimized,0.6878,35,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,61.5765,0.6359,3436.8744,1.000,3436.8744
Site 1027,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-212242,OPT1,yes,4740,2020-09-10T07:00,4835,2020-09-10T08:35,95.0,7673.07,7638.43,18.03,112.10,1452.7883,98.6842,1452.7883,7.6000,30,0,0,1.000,1.000,SHELTERED,7638.43,34.64,0,B_placement_optimized,1.3342,30,25-54,MALE,0,unimpaired,0,0,0,0,50.7550,0.6298,985.8719,1.000,985.8719
Site 1028,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-119478,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,15459.25,13329.91,51.12,299.55,4925.0158,243.3975,4925.0158,23.3500,51,0,0,1.000,1.000,SHELTERED,15423.74,35.51,0,B_placement_optimized,1.6865,51,25-54,MALE,0,unimpaired,0,0,0,0,61.3388,0.6367,3250.0911,1.000,3250.0911
Site 1029,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201584,OPT2,yes,4740,2020-09-10T07:00,5790,2020-09-11T00:30,1050.0,10093.52,7888.84,51.53,299.55,4972.7575,266.3108,4972.7575,23.5167,29,0,0,1.000,1.000,SHELTERED,9982.66,110.85,0,B_placement_optimized,1.1480,29,25-54,FEMALE,0,unimpaired,0,0,0,0,61.3395,0.6356,3302.3560,1.000,3302.3560
Site 1030,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-123815,OPT1,yes,4740,2020-09-10T07:00,4752,2020-09-10T07:12,12.0,986.57,970.07,17.25,112.10,1366.0542,11.9500,1366.0542,6.2167,43,0,0,1.000,1.000,SHELTERED,970.07,16.50,0,B_placement_optimized,1.3458,43,25-54,MALE,0,unimpaired,0,0,0,0,48.5140,0.6126,845.3625,1.000,845.3625
Site 1031,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-119737,OPT2,yes,4740,2020-09-10T07:00,5801,2020-09-11T00:41,1061.0,10290.48,8195.36,51.98,299.55,5025.2733,390.4900,5025.2733,23.7000,22,0,0,1.000,1.000,SHELTERED,10289.19,1.29,0,B_placement_optimized,0.8484,22,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1,62.3940,0.6453,3459.8116,1.000,3459.8116
Site 1032,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-156152,OPT1,yes,4740,2020-09-10T07:00,4780,2020-09-10T07:40,40.0,3131.06,3129.03,17.50,112.10,1393.9375,39.8333,1393.9375,6.6833,37,0,1,1.000,1.000,SHELTERED,3129.03,2.03,0,B_placement_optimized,1.2899,37,25-54,MALE,0,unimpaired,0,1,1,1,49.2700,0.6185,890.5335,1.000,890.5335
Site 1033,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134223,OPT1,yes,4740,2020-09-10T07:00,4829,2020-09-10T08:29,89.0,7214.19,7212.93,17.97,112.10,1446.1333,92.0292,1446.1333,7.5000,46,0,1,1.000,1.000,SHELTERED,7212.93,1.25,0,B_placement_optimized,1.3405,46,25-54,FEMALE,0,unimpaired,0,1,1,1,50.5930,0.6286,975.0908,1.000,975.0908
Site 1034,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-179272,OPT1,yes,4740,2020-09-10T07:00,4769,2020-09-10T07:29,29.0,2903.04,2874.48,17.40,112.10,1382.9833,28.8792,1382.9833,6.5000,47,0,0,1.000,1.000,SHELTERED,2874.48,28.56,0,B_placement_optimized,1.6287,47,25-54,FEMALE,0,unimpaired,0,0,0,0,48.9730,0.6161,872.7878,1.000,872.7878
Site 1035,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-109373,OPT2,yes,4740,2020-09-10T07:00,5828,2020-09-11T01:08,1088.0,9788.85,7627.12,53.06,299.55,5153.5158,666.6375,5153.5158,24.1500,52,0,0,1.000,1.000,SHELTERED,9720.94,67.91,0,B_placement_optimized,0.5067,52,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,64.6717,0.6658,3816.9485,1.000,3816.9485
Site 1036,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-156295,OPT1,yes,4740,2020-09-10T07:00,4754,2020-09-10T07:14,14.0,1471.66,1456.76,17.27,112.10,1368.0458,13.9417,1368.0458,6.2500,52,1,0,1.000,1.000,SHELTERED,1456.76,14.90,0,B_placement_optimized,1.6575,52,25-54,MALE,0,unimpaired,1,0,1,1,48.5680,0.6130,848.5890,1.000,848.5890
Site 1037,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-129901,OPT2,yes,4740,2020-09-10T07:00,5816,2020-09-11T00:56,1076.0,11581.79,9443.17,52.58,299.55,5096.8858,614.7375,5096.8858,23.9500,56,0,0,1.000,1.000,SHELTERED,11536.99,44.80,0,B_placement_optimized,0.6175,56,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,64.3982,0.6644,3729.9852,1.000,3729.9852
Site 1038,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-212352,OPT1,yes,4740,2020-09-10T07:00,4819,2020-09-10T08:19,79.0,6795.76,6794.46,17.87,112.10,1435.0417,80.9375,1435.0417,7.3333,65,0,0,1.000,1.000,SHELTERED,6794.46,1.30,0,B_placement_optimized,1.4229,65,55-69,MALE,0,unimpaired,0,0,0,1,50.3230,0.6266,957.1223,1.000,957.1223
Site 1039,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-156169,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,16503.54,14369.48,51.37,299.55,4953.6608,351.1725,4953.6608,23.4500,57,0,0,1.000,1.000,SHELTERED,16463.31,40.23,0,B_placement_optimized,1.3205,57,55-69,MALE,0,unimpaired,0,0,0,1,62.3257,0.6463,3376.4173,1.000,3376.4173
Site 1040,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112836,OPT1,yes,4740,2020-09-10T07:00,4808,2020-09-10T08:08,68.0,4935.46,4934.21,17.76,112.10,1422.8408,68.7367,1422.8408,7.1500,62,0,0,1.000,1.000,SHELTERED,4934.21,1.25,0,B_placement_optimized,1.2060,62,55-69,MALE,0,unimpaired,0,0,0,1,50.0260,0.6243,937.3569,1.000,937.3569
Site 1041,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201677,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,12381.97,10082.80,51.37,299.55,4953.6608,265.5825,4953.6608,23.4500,43,0,0,1.000,1.000,SHELTERED,12176.63,205.34,0,B_placement_optimized,1.3301,43,25-54,MALE,0,unimpaired,0,0,0,0,61.4335,0.6371,3289.9714,1.000,3289.9714
Site 1042,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-129833,OPT2,yes,4740,2020-09-10T07:00,5800,2020-09-11T00:40,1060.0,11375.70,9206.83,51.94,299.55,5020.4992,418.0108,5020.4992,23.6833,48,1,0,1.000,1.000,SHELTERED,11300.66,75.04,0,B_placement_optimized,0.8535,48,25-54,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1,62.7037,0.6487,3484.6954,1.000,3484.6954
Site 1043,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-123630,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,30,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,B_placement_optimized,1.5308,30,25-54,MALE,0,unimpaired,0,0,0,0,190.3200,0.6100,32941.7197,1.000,32941.7197
Site 1044,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134398,OPT2,yes,4740,2020-09-10T07:00,5801,2020-09-11T00:41,1061.0,13695.86,11578.38,51.98,299.55,5025.2733,496.9983,5025.2733,23.7000,50,0,0,1.000,1.000,SHELTERED,13672.21,23.65,0,B_placement_optimized,0.8492,50,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.5050,0.6568,3567.3850,1.000,3567.3850
Site 1045,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201500,OPT2,yes,4740,2020-09-10T07:00,5785,2020-09-11T00:25,1045.0,10498.65,8380.93,51.33,299.55,4948.8867,228.0208,4948.8867,23.4333,30,0,0,1.000,1.000,SHELTERED,10474.75,23.90,0,B_placement_optimized,1.3569,30,25-54,FEMALE,0,unimpaired,0,0,0,0,60.9857,0.6325,3249.1219,1.000,3249.1219
Site 1046,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134334,OPT2,yes,4740,2020-09-10T07:00,5816,2020-09-11T00:56,1076.0,8049.76,5887.21,52.58,299.55,5096.8858,458.8725,5096.8858,23.9500,69,0,0,1.000,1.000,SHELTERED,7981.04,68.73,0,B_placement_optimized,0.6208,69,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,62.7653,0.6475,3572.5616,1.000,3572.5616
Site 1047,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-222171,OPT1,yes,4740,2020-09-10T07:00,4819,2020-09-10T08:19,79.0,7459.73,7253.56,17.87,112.10,1435.0417,80.9375,1435.0417,7.3333,35,0,0,1.000,1.000,SHELTERED,7253.56,206.17,0,B_placement_optimized,1.5685,35,25-54,MALE,0,unimpaired,0,0,0,0,50.3230,0.6266,957.1223,1.000,957.1223
Site 1048,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-102186,OPT1,yes,4740,2020-09-10T07:00,4751,2020-09-10T07:11,11.0,1063.38,1050.26,17.24,112.10,1365.0583,10.9542,1365.0583,6.2000,45,1,0,1.000,1.000,SHELTERED,1050.26,13.13,0,B_placement_optimized,1.5307,45,25-54,MALE,0,unimpaired,1,0,1,1,48.4870,0.6123,843.7493,1.000,843.7493
Site 1049,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-222159,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,15549.74,13454.67,51.25,299.55,4939.3383,286.7900,4939.3383,23.4000,31,0,0,1.000,1.000,SHELTERED,15548.49,1.25,0,B_placement_optimized,1.4890,31,25-54,MALE,0,unimpaired,0,0,0,0,61.7228,0.6404,3302.6543,1.000,3302.6543
Site 1050,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-119397,OPT1,yes,4740,2020-09-10T07:00,4758,2020-09-10T07:18,18.0,1901.77,1892.04,17.30,112.10,1372.0292,17.9250,1372.0292,6.3167,39,0,0,1.000,1.000,SHELTERED,1892.04,9.73,0,B_placement_optimized,1.7281,39,25-54,MALE,0,unimpaired,0,0,0,0,48.6760,0.6138,855.0420,1.000,855.0420
Site 1051,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149727,OPT1,yes,4740,2020-09-10T07:00,4833,2020-09-10T08:33,93.0,9333.18,9305.17,18.01,112.10,1450.5700,96.4658,1450.5700,7.5667,30,0,0,1.000,1.000,SHELTERED,9305.17,28.01,0,B_placement_optimized,1.6620,30,25-54,FEMALE,0,unimpaired,0,0,0,0,50.7010,0.6294,982.2782,1.000,982.2782
Site 1052,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-123752,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,14589.17,12479.56,51.41,299.55,4958.4350,325.2667,4958.4350,23.4667,28,1,0,1.000,1.000,SHELTERED,14573.39,15.78,0,B_placement_optimized,1.2832,28,25-54,MALE,1,ambulant_impaired_no_aid,1,0,1,1,62.0328,0.6432,3353.1647,1.000,3353.1647
