agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 1790,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134394,,no,960,2020-09-07T16:00,,,,10103.11,1498.75,173.09,562.70,54002.8192,175.4767,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10068.11,34.99,2
Site 1791,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-129925,,no,960,2020-09-07T16:00,,,,11262.47,2674.33,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11243.69,18.77,2
Site 1792,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145458,,no,960,2020-09-07T16:00,,,,14191.69,14190.34,173.09,562.70,54002.8192,270.2025,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14190.34,1.36,1
Site 1793,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119225,,no,960,2020-09-07T16:00,,,,14927.65,14771.10,173.09,562.70,54002.8192,280.7942,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14771.10,156.56,1
Site 1794,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-150117,,no,960,2020-09-07T16:00,,,,13254.70,13201.07,173.09,562.70,54002.8192,250.2100,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13201.07,53.63,1
Site 1795,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123835,,no,960,2020-09-07T16:00,,,,9054.14,9037.45,173.09,562.70,54002.8192,152.4650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9037.45,16.69,1
Site 1796,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167705,,no,960,2020-09-07T16:00,,,,11451.26,2836.58,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11405.94,45.32,2
Site 1797,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134519,,no,960,2020-09-07T16:00,,,,11174.68,2583.22,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11152.58,22.10,2
Site 1798,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167996,,no,960,2020-09-07T16:00,,,,11689.07,3099.92,173.09,562.70,54002.8192,212.8433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11669.28,19.80,2
Site 1799,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167889,,no,960,2020-09-07T16:00,,,,4677.73,4676.50,173.09,562.70,54002.8192,82.3550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4676.50,1.23,1
Site 1800,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-130159,,no,960,2020-09-07T16:00,,,,10482.89,10451.73,173.09,562.70,54002.8192,184.8183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10451.73,31.16,1
Site 1801,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-222190,,no,960,2020-09-07T16:00,,,,12580.24,12556.37,173.09,562.70,54002.8192,235.2633,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12556.37,23.88,1
Site 1802,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167592,,no,960,2020-09-07T16:00,,,,10736.64,2161.22,173.09,562.70,54002.8192,190.4233,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10730.58,6.06,2
Site 1803,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112963,CJ,yes,960,2020-09-07T16:00,985,2020-09-07T16:25,25.0,2026.28,1979.09,11.04,82.50,181.1583,34.3750,181.1583,0.4333,,,,1.000,1.000,SHELTERED,1979.09,47.19,0
Site 1804,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221875,,no,960,2020-09-07T16:00,,,,10900.22,10861.45,173.09,562.70,54002.8192,194.1600,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10861.45,38.77,1
Site 1805,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145005,,no,960,2020-09-07T16:00,,,,14121.43,14105.80,173.09,562.70,54002.8192,270.2025,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14105.80,15.64,1
Site 1806,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-150027,,no,960,2020-09-07T16:00,,,,7545.73,7502.54,173.09,562.70,54002.8192,127.8650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7502.54,43.19,1
Site 1807,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119337,,no,960,2020-09-07T16:00,,,,5371.61,5339.31,173.09,562.70,54002.8192,93.4250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5339.31,32.30,1
Site 1808,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201589,,no,960,2020-09-07T16:00,,,,3558.38,3529.56,173.09,562.70,54002.8192,63.2500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3529.56,28.82,1
Site 1809,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167703,,no,960,2020-09-07T16:00,,,,10968.61,2372.22,173.09,562.70,54002.8192,196.0283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10941.58,27.03,2
Site 1810,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149621,CJ,yes,960,2020-09-07T16:00,983,2020-09-07T16:23,23.0,1862.43,1785.85,10.89,82.50,178.4083,31.6250,178.4083,0.4000,,,,1.000,1.000,SHELTERED,1785.85,76.58,0
Site 1811,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-222019,CJ,yes,960,2020-09-07T16:00,999,2020-09-07T16:39,39.0,3067.23,3041.41,12.04,82.50,200.4083,53.6250,200.4083,0.6667,,,,1.000,1.000,SHELTERED,3041.41,25.82,0
Site 1812,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119612,,no,960,2020-09-07T16:00,,,,11164.44,2587.15,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11156.51,7.93,2
Site 1813,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201238,,no,960,2020-09-07T16:00,,,,11475.55,11474.30,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11474.30,1.25,1
Site 1814,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156207,,no,960,2020-09-07T16:00,,,,9688.43,9668.39,173.09,562.70,54002.8192,166.1350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9668.39,20.05,1
Site 1815,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112605,,no,960,2020-09-07T16:00,,,,6768.15,6694.48,173.09,562.70,54002.8192,115.5650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6694.48,73.68,1
Site 1816,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156073,CJ,yes,960,2020-09-07T16:00,989,2020-09-07T16:29,29.0,2321.78,2320.48,11.32,82.50,186.6583,39.8750,186.6583,0.5000,,,,1.000,1.000,SHELTERED,2320.48,1.29,0
Site 1817,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-150042,,no,960,2020-09-07T16:00,,,,12199.00,12162.51,173.09,562.70,54002.8192,225.9217,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12162.51,36.49,1
Site 1818,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123979,,no,960,2020-09-07T16:00,,,,12009.16,11988.21,173.09,562.70,54002.8192,220.3167,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11988.21,20.95,1
Site 1819,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119408,,no,960,2020-09-07T16:00,,,,4597.51,4560.99,173.09,562.70,54002.8192,81.1250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4560.99,36.52,1
Site 1820,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212203,,no,960,2020-09-07T16:00,,,,10577.63,1974.73,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10544.09,33.54,2
Site 1821,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156113,,no,960,2020-09-07T16:00,,,,5182.13,5180.88,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5180.88,1.25,1
Site 1822,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119260,,no,960,2020-09-07T16:00,,,,5397.03,5362.39,173.09,562.70,54002.8192,94.6550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5362.39,34.64,1
Site 1823,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102056,OCC,yes,960,2020-09-07T16:00,971,2020-09-07T16:11,11.0,883.02,881.78,10.00,82.50,161.9083,15.1250,161.9083,0.2000,,,,1.000,1.000,SHELTERED,881.78,1.24,0
Site 1824,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201208,,no,960,2020-09-07T16:00,,,,9836.65,1193.73,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9763.09,73.56,2
Site 1825,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145422,,no,960,2020-09-07T16:00,,,,5379.53,5378.29,173.09,562.70,54002.8192,93.4250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5378.29,1.24,1
Site 1826,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-222263,OCC,yes,960,2020-09-07T16:00,974,2020-09-07T16:14,14.0,1133.88,1116.07,10.23,82.50,166.0333,19.2500,166.0333,0.2500,,,,1.000,1.000,SHELTERED,1116.07,17.81,0
Site 1827,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221990,,no,960,2020-09-07T16:00,,,,8575.98,8538.33,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8538.33,37.65,1
Site 1828,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167654,,no,960,2020-09-07T16:00,,,,10601.36,2002.09,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10571.45,29.91,2
Site 1829,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167871,,no,960,2020-09-07T16:00,,,,12464.65,12463.40,173.09,562.70,54002.8192,231.5267,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12463.40,1.25,1
Site 1830,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201684,,no,960,2020-09-07T16:00,,,,11155.21,2584.57,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11153.93,1.28,2
Site 1831,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140195,,no,960,2020-09-07T16:00,,,,14031.84,13991.40,173.09,562.70,54002.8192,268.0842,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13991.40,40.45,1
Site 1832,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102206,,no,960,2020-09-07T16:00,,,,10509.73,10467.45,173.09,562.70,54002.8192,184.8183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10467.45,42.28,1
Site 1833,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119483,CJ,yes,960,2020-09-07T16:00,983,2020-09-07T16:23,23.0,1828.43,1789.58,10.89,82.50,178.4083,31.6250,178.4083,0.4000,,,,1.000,1.000,SHELTERED,1789.58,38.84,0
Site 1834,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140500,,no,960,2020-09-07T16:00,,,,10356.52,1757.25,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10326.61,29.91,2
Site 1835,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212431,,no,960,2020-09-07T16:00,,,,12800.05,12719.12,173.09,562.70,54002.8192,240.8683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12719.12,80.93,1
Site 1836,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134404,,no,960,2020-09-07T16:00,,,,9018.31,8979.02,173.09,562.70,54002.8192,151.2350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8979.02,39.29,1
Site 1837,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123718,,no,960,2020-09-07T16:00,,,,12851.36,12850.09,173.09,562.70,54002.8192,240.8683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12850.09,1.27,1
Site 1838,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156352,,no,960,2020-09-07T16:00,,,,11165.81,2595.17,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11164.53,1.28,2
Site 1839,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123582,,no,960,2020-09-07T16:00,,,,10557.65,1950.51,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10519.87,37.78,2
Site 1840,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190359,,no,960,2020-09-07T16:00,,,,10134.11,1524.89,173.09,562.70,54002.8192,177.3450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10094.25,39.86,2
Site 1841,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-222198,,no,960,2020-09-07T16:00,,,,11375.94,11337.28,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11337.28,38.66,1
Site 1842,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-150026,,no,960,2020-09-07T16:00,,,,3965.43,3954.68,173.09,562.70,54002.8192,70.1250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3954.68,10.75,1
Site 1843,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190412,CJ,yes,960,2020-09-07T16:00,989,2020-09-07T16:29,29.0,2335.20,2259.20,11.32,82.50,186.6583,39.8750,186.6583,0.5000,,,,1.000,1.000,SHELTERED,2259.20,76.00,0
Site 1844,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119703,CJ,yes,960,2020-09-07T16:00,1002,2020-09-07T16:42,42.0,3338.48,3315.71,12.25,82.50,204.5333,57.7500,204.5333,0.7167,,,,1.000,1.000,SHELTERED,3315.71,22.77,0
Site 1845,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119506,,no,960,2020-09-07T16:00,,,,10305.03,10287.89,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10287.89,17.14,1
Site 1846,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212388,,no,960,2020-09-07T16:00,,,,11035.57,11030.03,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11030.03,5.54,1
Site 1847,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140382,CJ,yes,960,2020-09-07T16:00,972,2020-09-07T16:12,12.0,999.73,998.45,10.08,82.50,163.2833,16.5000,163.2833,0.2167,,,,1.000,1.000,SHELTERED,998.45,1.27,0
Site 1848,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123650,,no,960,2020-09-07T16:00,,,,12670.59,12652.18,173.09,562.70,54002.8192,237.1317,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12652.18,18.42,1
Site 1849,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212091,,no,960,2020-09-07T16:00,,,,10656.42,10655.11,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10655.11,1.31,1
Site 1850,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167964,,no,960,2020-09-07T16:00,,,,10611.75,2041.12,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10610.48,1.27,2
Site 1851,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140392,,no,960,2020-09-07T16:00,,,,11507.44,2893.28,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11462.64,44.80,2
Site 1852,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190761,,no,960,2020-09-07T16:00,,,,5932.15,5498.11,173.09,562.70,54002.8192,103.2650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5498.11,434.03,1
Site 1853,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102186,,no,960,2020-09-07T16:00,,,,10623.61,2041.12,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10610.48,13.13,2
Site 1854,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123846,,no,960,2020-09-07T16:00,,,,6372.69,6300.86,173.09,562.70,54002.8192,109.4150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6300.86,71.82,1
Site 1855,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167630,,no,960,2020-09-07T16:00,,,,3661.67,3660.37,173.09,562.70,54002.8192,64.6250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3660.37,1.30,1
Site 1856,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140433,,no,960,2020-09-07T16:00,,,,8816.73,8756.67,173.09,562.70,54002.8192,148.7750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8756.67,60.05,1
Site 1857,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123868,,no,960,2020-09-07T16:00,,,,9991.16,1385.20,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9954.56,36.60,2
Site 1858,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123670,,no,960,2020-09-07T16:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,,,,1.000,1.000,UNREACHABLE,0.00,0.00,0
Site 1859,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190429,,no,960,2020-09-07T16:00,,,,10414.81,1807.35,173.09,562.70,54002.8192,182.9500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10376.71,38.10,2
Site 1860,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-178970,,no,960,2020-09-07T16:00,,,,12748.18,12694.59,173.09,562.70,54002.8192,239.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12694.59,53.59,1
Site 1861,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156372,,no,960,2020-09-07T16:00,,,,5206.84,5132.27,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5132.27,74.57,1
Site 1862,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156665,,no,960,2020-09-07T16:00,,,,9828.33,9805.46,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9805.46,22.88,1
Site 1863,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134301,,no,960,2020-09-07T16:00,,,,11156.02,11125.84,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11125.84,30.18,1
Site 1864,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221904,,no,960,2020-09-07T16:00,,,,4436.89,4398.09,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4398.09,38.80,1
Site 1865,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112863,,no,960,2020-09-07T16:00,,,,11495.52,2909.23,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11478.59,16.93,2
Site 1866,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119433,,no,960,2020-09-07T16:00,,,,8016.27,7959.50,173.09,562.70,54002.8192,135.2450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7959.50,56.76,1
Site 1867,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190432,,no,960,2020-09-07T16:00,,,,8136.43,8131.84,173.09,562.70,54002.8192,137.7050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8131.84,4.58,1
Site 1868,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190496,,no,960,2020-09-07T16:00,,,,5513.71,5498.66,173.09,562.70,54002.8192,95.8850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5498.66,15.06,1
Site 1869,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140305,,no,960,2020-09-07T16:00,,,,6828.60,6786.28,173.09,562.70,54002.8192,116.7950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6786.28,42.31,1
Site 1870,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212324,,no,960,2020-09-07T16:00,,,,4786.09,4738.83,173.09,562.70,54002.8192,84.8150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4738.83,47.26,1
Site 1871,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167728,,no,960,2020-09-07T16:00,,,,11748.43,11710.12,173.09,562.70,54002.8192,214.7117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11710.12,38.31,1
Site 1872,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149663,,no,960,2020-09-07T16:00,,,,8766.92,8738.05,173.09,562.70,54002.8192,147.5450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8738.05,28.86,1
Site 1873,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201432,,no,960,2020-09-07T16:00,,,,11832.93,3225.59,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11794.95,37.98,2
Site 1874,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102388,,no,960,2020-09-07T16:00,,,,3574.24,3556.50,173.09,562.70,54002.8192,63.2500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3556.50,17.74,1
Site 1875,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149639,OCC,yes,960,2020-09-07T16:00,971,2020-09-07T16:11,11.0,906.79,872.32,10.00,82.50,161.9083,15.1250,161.9083,0.2000,,,,1.000,1.000,SHELTERED,872.32,34.47,0
Site 1876,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149634,,no,960,2020-09-07T16:00,,,,3522.94,3517.98,173.09,562.70,54002.8192,63.2500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3517.98,4.96,1
