agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 82,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134628,,no,960,2020-09-07T16:00,,,,17423.59,8833.88,173.09,562.70,54002.8192,314.6875,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17403.24,20.36,2
Site 83,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123576,,no,960,2020-09-07T16:00,,,,18290.49,9668.39,173.09,562.70,54002.8192,326.3383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18237.75,52.74,2
Site 84,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212180,,no,960,2020-09-07T16:00,,,,17441.38,8834.08,173.09,562.70,54002.8192,314.6875,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17403.44,37.94,2
Site 85,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-178990,CJ,yes,960,2020-09-07T16:00,1114,2020-09-07T18:34,154.0,12054.35,3406.95,19.77,112.10,367.1000,220.3167,367.1000,2.5833,,,,1.000,1.000,SHELTERED,11976.31,78.04,1
Site 86,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-129854,,no,960,2020-09-07T16:00,,,,16773.96,8186.60,173.09,562.70,54002.8192,306.2142,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16755.96,18.00,2
Site 87,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140323,,no,960,2020-09-07T16:00,,,,13865.92,13766.59,173.09,562.70,54002.8192,265.1567,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13766.59,99.33,1
Site 88,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156167,CJ,yes,960,2020-09-07T16:00,1116,2020-09-07T18:36,156.0,12158.99,3572.90,19.94,112.10,370.8367,224.0533,370.8367,2.6167,,,,1.000,1.000,SHELTERED,12142.26,16.72,1
Site 89,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-149743,,no,960,2020-09-07T16:00,,,,18881.77,10120.05,173.09,562.70,54002.8192,334.6683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18689.41,192.36,2
Site 90,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134702,,no,960,2020-09-07T16:00,,,,14001.51,14000.18,173.09,562.70,54002.8192,268.0842,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14000.18,1.33,1
Site 91,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-190727,CJ,yes,960,2020-09-07T16:00,987,2020-09-07T16:27,27.0,2172.80,2133.45,11.18,82.50,183.9083,37.1250,183.9083,0.4667,,,,1.000,1.000,SHELTERED,2133.45,39.35,0
Site 92,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140513,OCC,yes,960,2020-09-07T16:00,993,2020-09-07T16:33,33.0,2596.45,2595.17,11.61,82.50,192.1583,45.3750,192.1583,0.5667,,,,1.000,1.000,SHELTERED,2595.17,1.28,0
Site 93,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-113010,,no,960,2020-09-07T16:00,,,,18095.09,9498.97,173.09,562.70,54002.8192,324.2200,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18068.33,26.76,2
Site 94,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-150121,OCC,yes,960,2020-09-07T16:00,984,2020-09-07T16:24,24.0,1884.87,1883.55,10.96,82.50,179.7833,33.0000,179.7833,0.4167,,,,1.000,1.000,SHELTERED,1883.55,1.32,0
Site 95,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119530,,no,960,2020-09-07T16:00,,,,17497.74,17484.39,173.09,562.70,54002.8192,315.7467,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17484.39,13.34,1
Site 96,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123987,,no,960,2020-09-07T16:00,,,,13986.26,5398.36,173.09,562.70,54002.8192,268.0842,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13967.72,18.54,2
Site 97,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-149986,,no,960,2020-09-07T16:00,,,,15113.24,15112.00,173.09,562.70,54002.8192,282.9125,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15112.00,1.24,1
Site 98,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156580,,no,960,2020-09-07T16:00,,,,16213.02,7595.47,173.09,562.70,54002.8192,297.7408,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16164.83,48.19,2
Site 99,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-179008,,no,960,2020-09-07T16:00,,,,18106.04,9501.67,173.09,562.70,54002.8192,324.2200,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18071.03,35.01,2
Site 100,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119337,,no,960,2020-09-07T16:00,,,,13940.97,5339.31,173.09,562.70,54002.8192,267.0250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13908.67,32.30,2
Site 101,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-179174,OCC,yes,960,2020-09-07T16:00,999,2020-09-07T16:39,39.0,3074.81,3043.30,12.04,82.50,200.4083,53.6250,200.4083,0.6667,,,,1.000,1.000,SHELTERED,3043.30,31.52,0
Site 102,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-102146,,no,960,2020-09-07T16:00,,,,14640.58,6069.93,173.09,562.70,54002.8192,276.5575,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14639.29,1.28,2
Site 103,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119286,,no,960,2020-09-07T16:00,,,,16198.45,16091.38,173.09,562.70,54002.8192,297.7408,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16091.38,107.07,1
Site 104,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134674,OCC,yes,960,2020-09-07T16:00,997,2020-09-07T16:37,37.0,2938.67,2937.42,11.90,82.50,197.6583,50.8750,197.6583,0.6333,,,,1.000,1.000,SHELTERED,2937.42,1.25,0
Site 105,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112633,,no,960,2020-09-07T16:00,,,,13057.77,12982.09,173.09,562.70,54002.8192,246.4733,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12982.09,75.68,1
Site 106,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-179321,OCC,yes,960,2020-09-07T16:00,985,2020-09-07T16:25,25.0,1975.65,1962.08,11.04,82.50,181.1583,34.3750,181.1583,0.4333,,,,1.000,1.000,SHELTERED,1962.08,13.57,0
Site 107,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123869,OCC,yes,960,2020-09-07T16:00,974,2020-09-07T16:14,14.0,1162.90,1147.80,10.23,82.50,166.0333,19.2500,166.0333,0.2500,,,,1.000,1.000,SHELTERED,1147.80,15.10,0
Site 108,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119682,OCC,yes,960,2020-09-07T16:00,984,2020-09-07T16:24,24.0,1920.87,1919.63,10.96,82.50,179.7833,33.0000,179.7833,0.4167,,,,1.000,1.000,SHELTERED,1919.63,1.25,0
Site 109,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-178927,,no,960,2020-09-07T16:00,,,,13189.91,4594.51,173.09,562.70,54002.8192,250.2100,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13163.88,26.04,2
Site 110,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112733,OCC,yes,960,2020-09-07T16:00,998,2020-09-07T16:38,38.0,3017.45,2997.21,11.97,82.50,199.0333,52.2500,199.0333,0.6500,,,,1.000,1.000,SHELTERED,2997.21,20.24,0
Site 111,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167686,,no,960,2020-09-07T16:00,,,,15610.54,6969.62,173.09,562.70,54002.8192,290.3267,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15538.98,71.55,2
Site 112,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-109657,,no,960,2020-09-07T16:00,,,,13101.38,13078.58,173.09,562.70,54002.8192,246.4733,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13078.58,22.81,1
Site 113,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112788,,no,960,2020-09-07T16:00,,,,15210.71,6640.09,173.09,562.70,54002.8192,285.0308,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15209.45,1.26,2
Site 114,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134404,,no,960,2020-09-07T16:00,,,,17587.67,8979.02,173.09,562.70,54002.8192,316.8058,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17548.38,39.29,2
Site 115,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201585,,no,960,2020-09-07T16:00,,,,13622.80,13582.99,173.09,562.70,54002.8192,259.5517,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13582.99,39.81,1
Site 116,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201712,CJ,yes,960,2020-09-07T16:00,1119,2020-09-07T18:39,159.0,12457.24,3886.61,20.18,112.10,376.4417,229.6583,376.4417,2.6667,,,,1.000,1.000,SHELTERED,12455.97,1.28,1
Site 117,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140268,OCC,yes,960,2020-09-07T16:00,999,2020-09-07T16:39,39.0,3078.02,3059.20,12.04,82.50,200.4083,53.6250,200.4083,0.6667,,,,1.000,1.000,SHELTERED,3059.20,18.82,0
Site 118,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-102563,,no,960,2020-09-07T16:00,,,,18754.12,10183.51,173.09,562.70,54002.8192,332.6217,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18752.87,1.26,2
Site 119,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167843,OCC,yes,960,2020-09-07T16:00,978,2020-09-07T16:18,18.0,1424.49,1423.22,10.52,82.50,171.5333,24.7500,171.5333,0.3167,,,,1.000,1.000,SHELTERED,1423.22,1.27,0
Site 120,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212514,,no,960,2020-09-07T16:00,,,,18913.52,10233.09,173.09,562.70,54002.8192,334.6683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18802.45,111.07,2
Site 121,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145207,,no,960,2020-09-07T16:00,,,,17669.17,9098.58,173.09,562.70,54002.8192,317.8650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17667.94,1.23,2
Site 122,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212420,CJ,yes,960,2020-09-07T16:00,1128,2020-09-07T18:48,168.0,13127.23,4516.66,20.92,112.10,393.2567,246.4733,393.2567,2.8167,,,,1.000,1.000,SHELTERED,13086.02,41.21,1
Site 123,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156620,OCC,yes,960,2020-09-07T16:00,996,2020-09-07T16:36,36.0,2865.77,2837.17,11.82,82.50,196.2833,49.5000,196.2833,0.6167,,,,1.000,1.000,SHELTERED,2837.17,28.60,0
Site 124,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-149957,,no,960,2020-09-07T16:00,,,,15733.51,7133.94,173.09,562.70,54002.8192,291.3858,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15703.30,30.20,2
Site 125,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201232,CJ,yes,960,2020-09-07T16:00,1006,2020-09-07T16:46,46.0,3624.13,3620.54,12.53,82.50,210.0333,63.2500,210.0333,0.7833,,,,1.000,1.000,SHELTERED,3620.54,3.59,0
Site 126,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-179126,,no,960,2020-09-07T16:00,,,,18975.41,10344.44,173.09,562.70,54002.8192,335.6917,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18913.80,61.61,2
Site 127,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-129722,OCC,yes,960,2020-09-07T16:00,983,2020-09-07T16:23,23.0,1844.12,1807.35,10.89,82.50,178.4083,31.6250,178.4083,0.4000,,,,1.000,1.000,SHELTERED,1807.35,36.77,0
Site 128,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156567,CJ,yes,960,2020-09-07T16:00,1124,2020-09-07T18:44,164.0,12839.80,4223.37,20.59,112.10,385.7833,239.0000,385.7833,2.7500,,,,1.000,1.000,SHELTERED,12792.73,47.07,1
Site 129,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201526,CJ,yes,960,2020-09-07T16:00,1109,2020-09-07T18:29,149.0,11684.41,3083.10,19.36,112.10,357.7583,210.9750,357.7583,2.5000,,,,1.000,1.000,SHELTERED,11652.46,31.95,1
Site 130,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-222039,OCC,yes,960,2020-09-07T16:00,986,2020-09-07T16:26,26.0,2043.70,2042.47,11.11,82.50,182.5333,35.7500,182.5333,0.4500,,,,1.000,1.000,SHELTERED,2042.47,1.23,0
Site 131,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167789,,no,960,2020-09-07T16:00,,,,21272.98,12647.44,173.09,562.70,54002.8192,365.3683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,21216.80,56.18,2
Site 132,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112734,CJ,yes,960,2020-09-07T16:00,1114,2020-09-07T18:34,154.0,12046.53,3406.95,19.77,112.10,367.1000,220.3167,367.1000,2.5833,,,,1.000,1.000,SHELTERED,11976.31,70.22,1
Site 133,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-190308,CJ,yes,960,2020-09-07T16:00,1113,2020-09-07T18:33,153.0,11951.80,3344.19,19.69,112.10,365.2317,218.4483,365.2317,2.5667,,,,1.000,1.000,SHELTERED,11913.55,38.25,1
Site 134,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-109423,,no,960,2020-09-07T16:00,,,,14798.07,6203.99,173.09,562.70,54002.8192,278.6758,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14773.35,24.72,2
Site 135,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212298,,no,960,2020-09-07T16:00,,,,19492.43,10842.83,173.09,562.70,54002.8192,342.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,19412.19,80.24,2
Site 136,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145108,,no,960,2020-09-07T16:00,,,,14058.74,5390.54,173.09,562.70,54002.8192,269.1433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13959.90,98.84,2
Site 137,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156373,,no,960,2020-09-07T16:00,,,,13130.73,13124.29,173.09,562.70,54002.8192,248.3417,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13124.29,6.44,1
Site 138,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201599,OCC,yes,960,2020-09-07T16:00,973,2020-09-07T16:13,13.0,1066.05,1028.57,10.15,82.50,164.6583,17.8750,164.6583,0.2333,,,,1.000,1.000,SHELTERED,1028.57,37.48,0
Site 139,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167582,,no,960,2020-09-07T16:00,,,,16702.17,8106.71,173.09,562.70,54002.8192,305.1550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16676.08,26.09,2
Site 140,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-129853,CJ,yes,960,2020-09-07T16:00,989,2020-09-07T16:29,29.0,2339.45,2259.20,11.32,82.50,186.6583,39.8750,186.6583,0.5000,,,,1.000,1.000,SHELTERED,2259.20,80.25,0
Site 141,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123949,CJ,yes,960,2020-09-07T16:00,1118,2020-09-07T18:38,158.0,12368.97,3752.46,20.10,112.10,374.5733,227.7900,374.5733,2.6500,,,,1.000,1.000,SHELTERED,12321.82,47.14,1
Site 142,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-178729,OCC,yes,960,2020-09-07T16:00,990,2020-09-07T16:30,30.0,2392.83,2358.35,11.40,82.50,188.0333,41.2500,188.0333,0.5167,,,,1.000,1.000,SHELTERED,2358.35,34.47,0
Site 143,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-130108,,no,960,2020-09-07T16:00,,,,13574.32,13558.54,173.09,562.70,54002.8192,259.5517,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13558.54,15.78,1
Site 144,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119676,,no,960,2020-09-07T16:00,,,,20063.14,11474.30,173.09,562.70,54002.8192,350.0183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,20043.66,19.48,2
Site 145,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134340,OCC,yes,960,2020-09-07T16:00,995,2020-09-07T16:35,35.0,2772.72,2741.89,11.75,82.50,194.9083,48.1250,194.9083,0.6000,,,,1.000,1.000,SHELTERED,2741.89,30.83,0
Site 146,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145420,CJ,yes,960,2020-09-07T16:00,1020,2020-09-07T17:00,60.0,4689.61,4688.32,13.48,82.50,229.1383,82.3550,229.1383,1.0167,,,,1.000,1.000,SHELTERED,4688.32,1.28,0
Site 147,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167537,,no,960,2020-09-07T16:00,,,,19244.44,10660.11,173.09,562.70,54002.8192,338.7617,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,19229.47,14.97,2
Site 148,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156334,OCC,yes,960,2020-09-07T16:00,995,2020-09-07T16:35,35.0,2775.95,2757.27,11.75,82.50,194.9083,48.1250,194.9083,0.6000,,,,1.000,1.000,SHELTERED,2757.27,18.68,0
Site 149,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140609,,no,960,2020-09-07T16:00,,,,19272.62,10673.33,173.09,562.70,54002.8192,339.7850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,19242.69,29.93,2
Site 150,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140165,CJ,yes,960,2020-09-07T16:00,983,2020-09-07T16:23,23.0,1829.34,1809.70,10.89,82.50,178.4083,31.6250,178.4083,0.4000,,,,1.000,1.000,SHELTERED,1809.70,19.64,0
Site 151,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156538,,no,960,2020-09-07T16:00,,,,20494.16,11880.14,173.09,562.70,54002.8192,355.1350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,20449.50,44.66,2
Site 152,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212224,,no,960,2020-09-07T16:00,,,,17822.87,9177.90,173.09,562.70,54002.8192,319.9833,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17747.26,75.61,2
Site 153,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201607,,no,960,2020-09-07T16:00,,,,17135.44,8552.94,173.09,562.70,54002.8192,310.4508,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17122.30,13.14,2
Site 154,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156051,,no,960,2020-09-07T16:00,,,,20946.73,12376.07,173.09,562.70,54002.8192,361.2750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,20945.43,1.30,2
Site 155,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156610,,no,960,2020-09-07T16:00,,,,20125.60,11533.20,173.09,562.70,54002.8192,351.0417,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,20102.56,23.03,2
Site 156,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-190701,OCC,yes,960,2020-09-07T16:00,991,2020-09-07T16:31,31.0,2450.96,2449.67,11.47,82.50,189.4083,42.6250,189.4083,0.5333,,,,1.000,1.000,SHELTERED,2449.67,1.29,0
Site 157,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140556,CJ,yes,960,2020-09-07T16:00,1122,2020-09-07T18:42,162.0,12667.52,4070.81,20.43,112.10,382.0467,235.2633,382.0467,2.7167,,,,1.000,1.000,SHELTERED,12640.17,27.35,1
Site 158,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-130031,CJ,yes,960,2020-09-07T16:00,1004,2020-09-07T16:44,44.0,3435.56,3413.53,12.39,82.50,207.2833,60.5000,207.2833,0.7500,,,,1.000,1.000,SHELTERED,3413.53,22.03,0
Site 159,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-190750,OCC,yes,960,2020-09-07T16:00,985,2020-09-07T16:25,25.0,1985.96,1937.48,11.04,82.50,181.1583,34.3750,181.1583,0.4333,,,,1.000,1.000,SHELTERED,1937.48,48.48,0
Site 160,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119763,OCC,yes,960,2020-09-07T16:00,979,2020-09-07T16:19,19.0,1498.42,1457.74,10.60,82.50,172.9083,26.1250,172.9083,0.3333,,,,1.000,1.000,SHELTERED,1457.74,40.68,0
Site 161,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145464,,no,960,2020-09-07T16:00,,,,17602.60,9031.95,173.09,562.70,54002.8192,316.8058,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17601.31,1.29,2
Site 162,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119591,,no,960,2020-09-07T16:00,,,,14774.35,14739.87,173.09,562.70,54002.8192,278.6758,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14739.87,34.48,1
Site 163,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201523,,no,960,2020-09-07T16:00,,,,18859.25,10288.61,173.09,562.70,54002.8192,333.6450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18857.97,1.28,2
Site 164,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145109,OCC,yes,960,2020-09-07T16:00,993,2020-09-07T16:33,33.0,2598.81,2597.57,11.61,82.50,192.1583,45.3750,192.1583,0.5667,,,,1.000,1.000,SHELTERED,2597.57,1.23,0
