agent_id,sim_id,commit,random_seed,data_version,starting_encampment,start_lon,start_lat,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,chronic_physical,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score,aware_initial,aware_tick,heavy_belongings,has_pet,has_dependents,theta_z,blockages_encountered,push_throughs,reroutes,stuck_events
Site 2947,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-140418,-122.648183,45.471929,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,59,0,1,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9125,59,45-64,MALE,1,ambulant_impaired_no_aid,0,1,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-1.757254,0,0,0,0
Site 2948,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-178854,-122.496280,45.533657,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,52,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9926,52,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.717591,0,0,0,0
Site 2949,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212206,-122.763720,45.645031,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,35,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.6551,35,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,1.200977,0,0,0,0
Site 2950,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212144,-122.756791,45.592555,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,53,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2992,53,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.755873,0,0,0,0
Site 2951,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-130141,-122.673375,45.509166,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,45,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2516,45,45-64,FEMALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,1.535771,0,0,0,0
Site 2952,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212111,-122.750201,45.596063,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,42,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.7974,42,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.887571,0,0,0,0
Site 2953,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-178889,-122.684396,45.461230,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,19,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4148,19,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,1.470697,0,0,0,0
Site 2954,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-178878,-122.598211,45.562649,Roseway_Inn_Motel_Shelte,yes,1980,2020-09-08T09:00,2012,2020-09-08T09:32,32.0,3033.27,3019.64,89.68,497.25,3007.2567,11.6000,3007.2567,9.0000,32,0,0,1.000,1.000,SHELTERED,3019.64,13.63,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5573,32,18-44,MALE,0,unimpaired,0,0,0,0,0,20.9940,0.6261,1846.1426,1.000,1846.1426,1,0,0,0,0,1.503043,0,0,0,0
Site 2955,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-149676,-122.562286,45.519760,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,83,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9709,83,65+,OTHER,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.985707,0,0,0,0
Site 2956,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-134315,-122.649849,45.487787,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,24,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5741,24,18-44,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.147229,0,0,0,0
Site 2957,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-102226,-122.579500,45.496897,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,19,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3090,19,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.013124,0,0,0,0
Site 2958,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-167634,-122.698301,45.463486,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,59,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4106,59,45-64,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-0.813053,0,0,0,0
Site 2959,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-129928,-122.621444,45.535102,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,70,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.0969,70,65+,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.630667,0,0,0,0
Site 2960,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-167694,-122.655960,45.507010,Clark_Center,yes,6660,2020-09-11T15:00,6681,2020-09-11T15:21,21.0,1085.97,1056.42,325.86,1328.80,36285.0208,305.4800,36285.0208,68.3667,18,0,0,1.000,1.000,SHELTERED,1056.42,29.55,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.8296,18,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,68.2770,0.6132,22442.3975,1.000,22442.3975,1,0,0,0,0,-0.017057,0,0,0,0
Site 2961,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-140534,-122.575930,45.479384,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,27,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3555,27,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.399944,0,0,0,0
Site 2962,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-145474,-122.650699,45.517664,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,26,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5714,26,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.027286,0,0,0,0
Site 2963,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212337,-122.681150,45.589512,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,57,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4262,57,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,1.045660,0,0,0,0
Site 2964,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-109468,-122.537808,45.493187,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,50,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4366,50,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.333312,0,0,0,0
Site 2965,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-201341,-122.649291,45.490585,Willamette_Center,yes,14040,2020-09-16T18:00,14049,2020-09-16T18:09,9.0,646.79,617.86,895.55,2496.10,209692.0275,312.4650,209692.0275,191.1667,52,0,1,1.000,1.000,SHELTERED,617.86,28.93,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1639,52,45-64,MALE,0,unimpaired,0,1,1,0,1,142.9830,0.6106,128227.7264,1.000,128227.7264,1,0,0,1,0,0.656083,0,0,0,0
Site 2966,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-119759,-122.534262,45.558843,NEW_optimized_site_09,yes,17700,2020-09-19T07:00,17717,2020-09-19T07:17,17.0,1535.91,1369.36,1085.73,2496.10,320598.0442,319.7417,320598.0442,252.3000,35,0,0,1.000,1.000,SHELTERED,1369.36,166.54,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4400,35,18-44,MALE,0,unimpaired,0,0,0,0,0,180.4090,0.6110,195887.7460,1.000,195887.7460,1,0,0,0,0,-1.965091,0,0,0,0
Site 2967,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-102189,-122.664317,45.517264,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,52,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3678,52,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.344260,0,0,0,0
Site 2968,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-167652,-122.496499,45.517329,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,58,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4335,58,45-64,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.452919,0,0,0,0
Site 2969,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-119491,-122.574915,45.474449,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,73,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.5120,73,65+,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,0.800040,0,0,0,0
Site 2970,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-145239,-122.535620,45.564690,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,21,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1662,21,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,2.229773,0,0,0,0
Site 2971,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-119547,-122.704766,45.533947,NEW_optimized_site_03,yes,1440,2020-09-08T00:00,1458,2020-09-08T00:18,18.0,1710.56,1709.29,117.15,497.25,2846.6933,6.9150,2846.6933,9.0000,32,0,0,1.000,1.000,SHELTERED,1709.29,1.26,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5569,32,18-44,MALE,0,unimpaired,0,0,0,0,0,15.1260,0.6225,1743.4671,1.000,1743.4671,1,0,1,0,0,1.897271,0,0,0,0
Site 2972,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-145138,-122.580048,45.482231,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,64,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1153,64,45-64,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,1,0,2.133824,0,0,0,0
Site 2973,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190636,-122.620581,45.481350,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,24,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4399,24,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-0.252427,0,0,0,0
Site 2974,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212417,-122.533967,45.526167,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,29,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1694,29,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-0.264486,0,0,0,0
Site 2975,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212143,-122.670267,45.485291,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,18,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3580,18,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.059866,0,0,0,0
Site 2976,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-167842,-122.620060,45.570088,Dignity_Village,yes,1020,2020-09-07T17:00,1068,2020-09-07T17:48,48.0,3413.12,3374.44,71.81,365.95,1278.2300,261.8800,1278.2300,3.8167,59,1,0,1.000,1.000,SHELTERED,3374.44,38.67,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1683,59,45-64,FEMALE,0,unimpaired,1,0,1,0,1,11.6660,0.6554,1044.2191,1.000,1044.2191,1,0,1,0,0,2.503968,0,0,0,0
Site 2977,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-112896,-122.639587,45.487818,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,52,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.0006,52,45-64,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.283820,0,0,0,0
Site 2978,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-102278,-122.535949,45.497904,NEW_optimized_site_04,yes,4560,2020-09-10T04:00,4578,2020-09-10T04:18,18.0,1685.25,1619.46,73.22,497.25,5586.5108,33.6000,5586.5108,33.3167,42,0,0,1.000,1.000,SHELTERED,1619.46,65.79,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5165,42,18-44,MALE,0,unimpaired,0,0,0,1,1,46.8460,0.6140,3441.7076,1.000,3441.7076,1,0,0,0,0,-0.166470,0,0,0,0
Site 2979,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-149691,-122.484711,45.490488,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,37,0,1,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3724,37,18-44,MALE,0,unimpaired,0,1,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.445898,0,0,0,0
Site 2980,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-134690,-122.657220,45.505547,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,27,0,1,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9218,27,18-44,MALE,0,unimpaired,0,1,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,0.157745,0,0,0,0
Site 2981,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-222020,-122.687370,45.590811,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,47,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2065,47,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.655952,0,0,0,0
Site 2982,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-134702,-122.501163,45.547912,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,49,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2827,49,45-64,OTHER,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-1.375647,0,0,0,0
Site 2983,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-201260,-122.700010,45.570560,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,26,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9638,26,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,1,0,2.015073,0,0,0,0
Site 2984,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-149976,-122.544422,45.529893,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,87,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.0788,87,65+,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.738157,0,0,0,0
Site 2985,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-150127,-122.511798,45.493764,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,39,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4861,39,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.529138,0,0,0,0
Site 2986,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-102069,-122.537676,45.502310,NEW_optimized_site_04,yes,8880,2020-09-13T04:00,8901,2020-09-13T04:21,21.0,1916.52,1915.23,582.60,2496.10,86429.3492,596.9775,86429.3492,105.3667,47,0,0,1.000,1.000,SHELTERED,1915.23,1.29,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5191,47,45-64,MALE,0,unimpaired,0,0,0,1,1,90.8470,0.6124,53324.8503,1.000,53324.8503,1,0,0,0,0,0.761621,0,0,0,0
Site 2987,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-222267,-122.511085,45.505001,Laurelwood_Center,yes,12300,2020-09-15T13:00,12468,2020-09-15T15:48,168.0,9981.95,4161.73,882.22,2496.10,183325.1775,2532.7300,183325.1775,164.8167,55,1,0,1.000,1.000,SHELTERED,9955.97,25.98,2,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9967,55,45-64,MALE,1,ambulant_impaired_no_aid,1,0,1,1,1,129.5860,0.6236,114386.4156,1.000,114386.4156,1,0,0,1,0,0.330994,0,0,0,0
Site 2988,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-221850,-122.584679,45.496528,Lilac_Meadows,yes,6180,2020-09-11T07:00,6183,2020-09-11T07:03,3.0,242.26,164.35,286.28,1328.80,29501.1842,43.2300,29501.1842,60.0667,51,0,0,1.000,1.000,SHELTERED,164.35,77.91,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3092,51,45-64,FEMALE,0,unimpaired,0,0,0,0,0,62.9110,0.6105,18039.3846,1.000,18039.3846,1,0,0,0,0,1.781177,0,0,0,0
Site 2989,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-221876,-122.530944,45.519304,Laurelwood_Center,yes,15240,2020-09-17T14:00,15429,2020-09-17T17:09,189.0,17564.81,908.70,986.19,2496.10,253599.8858,6079.6192,253599.8858,214.1667,27,1,0,1.000,1.000,SHELTERED,17538.53,26.28,7,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5692,27,18-44,FEMALE,0,unimpaired,1,0,1,0,1,160.0430,0.6224,160836.3457,1.000,160836.3457,1,0,0,1,0,-0.297552,0,0,0,0
Site 2990,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-167845,-122.635898,45.527992,River_District_Navigatio,yes,4020,2020-09-09T19:00,4262,2020-09-09T23:02,242.0,16086.67,1138.49,71.68,497.25,5091.3642,401.7800,5091.3642,28.0500,28,0,0,1.000,1.000,SHELTERED,16076.52,10.15,9,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1301,28,18-44,MALE,0,unimpaired,0,0,0,1,1,47.4040,0.6673,3511.5299,1.000,3511.5299,1,0,1,1,0,2.179066,0,0,0,0
Site 2991,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-109736,-122.496706,45.496981,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,26,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2219,26,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-0.256958,0,0,0,0
Site 2992,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-123631,-122.686847,45.577065,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,58,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5990,58,45-64,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,0.334751,0,0,0,0
Site 2993,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-140575,-122.513341,45.517354,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,43,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5165,43,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,1,0,-0.426130,0,0,0,0
Site 2994,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-201746,-122.566808,45.519431,Oak_Street_Village,yes,11940,2020-09-15T07:00,11958,2020-09-15T07:18,18.0,1069.04,1027.82,876.19,2496.10,174623.7025,338.5500,174623.7025,156.3167,48,1,0,1.000,1.000,SHELTERED,1027.82,41.22,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9749,48,45-64,MALE,1,ambulant_impaired_no_aid,1,0,1,1,1,121.8760,0.6115,106862.3940,1.000,106862.3940,1,0,1,0,0,0.976732,0,0,0,0
Site 2995,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-123900,-122.660820,45.553728,Walnut_Park_Shelter,yes,9000,2020-09-13T06:00,9018,2020-09-13T06:18,18.0,1224.96,1174.59,595.53,2496.10,89508.5467,412.1550,89508.5467,107.3167,63,0,0,1.000,1.000,SHELTERED,1174.59,50.37,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1045,63,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,91.9860,0.6120,55016.4900,1.000,55016.4900,1,0,0,0,0,1.019063,0,0,0,0
Site 2996,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-222202,-122.699532,45.568259,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,40,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1741,40,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,0.551892,0,0,0,0
Site 2997,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-149903,-122.508888,45.503998,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,19,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1390,19,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.545297,0,0,0,0
