agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 1833,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201358,,no,960,2020-09-07T16:00,,,,10979.10,2371.91,173.09,562.70,54002.8192,196.0283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10941.27,37.83,2
Site 1834,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145052,,no,960,2020-09-07T16:00,,,,11725.75,11699.24,173.09,562.70,54002.8192,214.7117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11699.24,26.51,1
Site 1835,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145298,,no,960,2020-09-07T16:00,,,,3775.64,3749.31,173.09,562.70,54002.8192,67.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3749.31,26.33,1
Site 1836,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-168017,,no,960,2020-09-07T16:00,,,,10722.35,2127.54,173.09,562.70,54002.8192,190.4233,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10696.90,25.45,2
Site 1837,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212168,,no,960,2020-09-07T16:00,,,,11503.97,2909.23,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11478.59,25.38,2
Site 1838,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123941,,no,960,2020-09-07T16:00,,,,10313.16,10124.49,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10124.49,188.67,1
Site 1839,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123634,,no,960,2020-09-07T16:00,,,,4749.10,4696.73,173.09,562.70,54002.8192,83.5850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4696.73,52.37,1
Site 1840,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102162,,no,960,2020-09-07T16:00,,,,5939.58,5918.59,173.09,562.70,54002.8192,103.2650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5918.59,20.99,1
Site 1841,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112774,,no,960,2020-09-07T16:00,,,,12153.67,3575.54,173.09,562.70,54002.8192,224.0533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12144.90,8.77,2
Site 1842,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134512,,no,960,2020-09-07T16:00,,,,4849.33,4764.87,173.09,562.70,54002.8192,86.0450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4764.87,84.47,1
Site 1843,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-179003,,no,960,2020-09-07T16:00,,,,9318.81,9314.20,173.09,562.70,54002.8192,156.7933,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9314.20,4.60,1
Site 1844,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201503,,no,960,2020-09-07T16:00,,,,11273.78,2703.16,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11272.52,1.26,2
Site 1845,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112755,,no,960,2020-09-07T16:00,,,,8533.76,8509.05,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8509.05,24.71,1
Site 1846,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109444,,no,960,2020-09-07T16:00,,,,10372.92,10371.65,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10371.65,1.27,1
Site 1847,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140172,,no,960,2020-09-07T16:00,,,,9211.44,9140.11,173.09,562.70,54002.8192,154.9250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9140.11,71.33,1
Site 1848,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119761,,no,960,2020-09-07T16:00,,,,8911.94,8871.91,173.09,562.70,54002.8192,150.0050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8871.91,40.03,1
Site 1849,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-167956,,no,960,2020-09-07T16:00,,,,11222.84,2609.94,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11179.30,43.54,2
Site 1850,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201287,,no,960,2020-09-07T16:00,,,,9084.23,9074.81,173.09,562.70,54002.8192,152.4650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9074.81,9.41,1
Site 1851,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123671,,no,960,2020-09-07T16:00,,,,11298.67,2690.83,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11260.19,38.49,2
Site 1852,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-149750,,no,960,2020-09-07T16:00,,,,5433.58,5381.53,173.09,562.70,54002.8192,94.6550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5381.53,52.05,1
Site 1853,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-129897,,no,960,2020-09-07T16:00,,,,10039.94,1444.54,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10013.90,26.03,2
Site 1854,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140443,,no,960,2020-09-07T16:00,,,,5237.31,5207.94,173.09,562.70,54002.8192,92.1950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5207.94,29.36,1
Site 1855,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145495,,no,960,2020-09-07T16:00,,,,11958.27,3372.36,173.09,562.70,54002.8192,220.3167,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11941.72,16.55,2
Site 1856,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109567,,no,960,2020-09-07T16:00,,,,12724.62,12623.76,173.09,562.70,54002.8192,239.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12623.76,100.86,1
Site 1857,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123969,,no,960,2020-09-07T16:00,,,,11189.30,2597.57,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11166.93,22.37,2
Site 1858,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112930,CJ,yes,960,2020-09-07T16:00,1002,2020-09-07T16:42,42.0,3328.91,3315.71,12.25,82.50,204.5333,57.7500,204.5333,0.7167,,,,1.000,1.000,SHELTERED,3315.71,13.20,0
Site 1859,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-178899,,no,960,2020-09-07T16:00,,,,10419.75,1816.04,173.09,562.70,54002.8192,182.9500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10385.40,34.35,2
Site 1860,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134690,,no,960,2020-09-07T16:00,,,,11303.10,2728.72,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11298.08,5.02,2
Site 1861,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201278,,no,960,2020-09-07T16:00,,,,9577.63,9561.96,173.09,562.70,54002.8192,162.3983,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9561.96,15.67,1
Site 1862,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-178961,,no,960,2020-09-07T16:00,,,,12603.09,12375.45,173.09,562.70,54002.8192,235.2633,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12375.45,227.63,1
Site 1863,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-221992,OCC,yes,960,2020-09-07T16:00,967,2020-09-07T16:07,7.0,587.41,553.74,9.70,82.50,156.4083,9.6250,156.4083,0.1333,,,,1.000,1.000,SHELTERED,553.74,33.66,0
Site 1864,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140160,,no,960,2020-09-07T16:00,,,,4533.68,4429.40,173.09,562.70,54002.8192,81.1250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4429.40,104.28,1
Site 1865,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134689,,no,960,2020-09-07T16:00,,,,10541.28,1935.45,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10504.81,36.47,2
Site 1866,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-129725,,no,960,2020-09-07T16:00,,,,7351.97,7350.71,173.09,562.70,54002.8192,125.4050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7350.71,1.26,1
Site 1867,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-156196,,no,960,2020-09-07T16:00,,,,4755.60,4728.65,173.09,562.70,54002.8192,83.5850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4728.65,26.95,1
Site 1868,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102367,,no,960,2020-09-07T16:00,,,,10848.42,2244.49,173.09,562.70,54002.8192,194.1600,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10813.85,34.57,2
Site 1869,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112525,,no,960,2020-09-07T16:00,,,,11629.45,11578.46,173.09,562.70,54002.8192,212.8433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11578.46,50.99,1
Site 1870,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190750,,no,960,2020-09-07T16:00,,,,10555.32,1937.48,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10506.85,48.48,2
Site 1871,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102388,,no,960,2020-09-07T16:00,,,,12143.60,3556.50,173.09,562.70,54002.8192,224.0533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12125.86,17.74,2
Site 1872,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212453,,no,960,2020-09-07T16:00,,,,10941.09,2370.45,173.09,562.70,54002.8192,196.0283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10939.81,1.28,2
Site 1873,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212092,,no,960,2020-09-07T16:00,,,,11772.10,3148.69,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11718.05,54.05,2
Site 1874,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112635,,no,960,2020-09-07T16:00,,,,12126.73,3484.37,173.09,562.70,54002.8192,224.0533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12053.73,73.00,2
Site 1875,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119425,,no,960,2020-09-07T16:00,,,,8101.86,8037.93,173.09,562.70,54002.8192,136.4750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8037.93,63.93,1
Site 1876,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190647,,no,960,2020-09-07T16:00,,,,8613.50,8579.42,173.09,562.70,54002.8192,145.0850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8579.42,34.09,1
Site 1877,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140323,,no,960,2020-09-07T16:00,,,,13865.92,13766.59,173.09,562.70,54002.8192,265.1567,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13766.59,99.33,1
Site 1878,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134454,,no,960,2020-09-07T16:00,,,,10115.14,1505.47,173.09,562.70,54002.8192,175.4767,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10074.83,40.31,2
Site 1879,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112930,CJ,yes,960,2020-09-07T16:00,1002,2020-09-07T16:42,42.0,3328.91,3315.71,12.25,82.50,204.5333,57.7500,204.5333,0.7167,,,,1.000,1.000,SHELTERED,3315.71,13.20,0
Site 1880,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201669,,no,960,2020-09-07T16:00,,,,4495.88,4460.27,173.09,562.70,54002.8192,79.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4460.27,35.61,1
Site 1881,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119743,,no,960,2020-09-07T16:00,,,,11788.91,11787.62,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11787.62,1.29,1
Site 1882,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-179105,,no,960,2020-09-07T16:00,,,,5016.39,4996.76,173.09,562.70,54002.8192,88.5050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4996.76,19.63,1
Site 1883,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134517,,no,960,2020-09-07T16:00,,,,8720.76,8685.57,173.09,562.70,54002.8192,146.3150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8685.57,35.19,1
Site 1884,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134402,,no,960,2020-09-07T16:00,,,,6554.30,6524.03,173.09,562.70,54002.8192,113.1050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6524.03,30.27,1
Site 1885,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201208,,no,960,2020-09-07T16:00,,,,9836.65,1193.73,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9763.09,73.56,2
Site 1886,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145108,,no,960,2020-09-07T16:00,,,,5489.38,5390.54,173.09,562.70,54002.8192,95.8850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5390.54,98.84,1
Site 1887,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190786,,no,960,2020-09-07T16:00,,,,8221.35,8127.07,173.09,562.70,54002.8192,138.9350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8127.07,94.28,1
Site 1888,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-178745,,no,960,2020-09-07T16:00,,,,15395.00,15393.73,173.09,562.70,54002.8192,287.1492,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15393.73,1.27,1
Site 1889,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190505,,no,960,2020-09-07T16:00,,,,12170.37,12169.12,173.09,562.70,54002.8192,225.9217,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12169.12,1.25,1
Site 1890,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145070,,no,960,2020-09-07T16:00,,,,5024.97,5023.68,173.09,562.70,54002.8192,88.5050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5023.68,1.29,1
Site 1891,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119218,,no,960,2020-09-07T16:00,,,,12035.53,11997.89,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11997.89,28.78,1
Site 1892,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109341,,no,960,2020-09-07T16:00,,,,3856.67,3799.90,173.09,562.70,54002.8192,68.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3799.90,56.77,1
Site 1893,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212453,,no,960,2020-09-07T16:00,,,,10941.09,2370.45,173.09,562.70,54002.8192,196.0283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10939.81,1.28,2
Site 1894,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-179137,,no,960,2020-09-07T16:00,,,,8893.26,8853.79,173.09,562.70,54002.8192,150.0050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8853.79,39.47,1
Site 1895,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-179288,,no,960,2020-09-07T16:00,,,,9976.98,1403.76,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9973.12,3.86,2
Site 1896,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201519,,no,960,2020-09-07T16:00,,,,10918.81,2314.92,173.09,562.70,54002.8192,196.0283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10884.28,34.53,2
Site 1897,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212203,,no,960,2020-09-07T16:00,,,,10577.63,1974.73,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10544.09,33.54,2
Site 1898,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123641,,no,960,2020-09-07T16:00,,,,11016.86,10915.26,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10915.26,101.60,1
Site 1899,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134513,,no,960,2020-09-07T16:00,,,,11262.00,11235.29,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11235.29,26.71,1
Site 1900,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190737,,no,960,2020-09-07T16:00,,,,6989.58,6969.62,173.09,562.70,54002.8192,119.2550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6969.62,19.96,1
Site 1901,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-149838,OCC,yes,960,2020-09-07T16:00,973,2020-09-07T16:13,13.0,1055.77,990.47,10.15,82.50,164.6583,17.8750,164.6583,0.2333,,,,1.000,1.000,SHELTERED,990.47,65.30,0
Site 1902,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119328,,no,960,2020-09-07T16:00,,,,14561.34,14521.47,173.09,562.70,54002.8192,275.4983,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14521.47,39.88,1
Site 1903,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102290,,no,960,2020-09-07T16:00,,,,11343.29,11336.92,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11336.92,6.37,1
Site 1904,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201421,,no,960,2020-09-07T16:00,,,,10206.07,1606.74,173.09,562.70,54002.8192,177.3450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10176.10,29.97,2
Site 1905,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119619,,no,960,2020-09-07T16:00,,,,11200.46,2595.17,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11164.53,35.93,2
Site 1906,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119540,,no,960,2020-09-07T16:00,,,,7022.29,7020.98,173.09,562.70,54002.8192,120.4850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7020.98,1.31,1
Site 1907,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119743,,no,960,2020-09-07T16:00,,,,11788.91,11787.62,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11787.62,1.29,1
Site 1908,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-178902,,no,960,2020-09-07T16:00,,,,15037.32,15036.06,173.09,562.70,54002.8192,281.8533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15036.06,1.26,1
Site 1909,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-149683,,no,960,2020-09-07T16:00,,,,10169.42,1565.57,173.09,562.70,54002.8192,177.3450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10134.93,34.49,2
Site 1910,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134235,,no,960,2020-09-07T16:00,,,,3852.88,3824.77,173.09,562.70,54002.8192,68.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3824.77,28.11,1
Site 1911,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130243,,no,960,2020-09-07T16:00,,,,9801.60,9789.70,173.09,562.70,54002.8192,168.0033,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9789.70,11.89,1
Site 1912,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134351,,no,960,2020-09-07T16:00,,,,12377.93,12355.20,173.09,562.70,54002.8192,229.6583,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12355.20,22.73,1
Site 1913,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-129986,CJ,yes,960,2020-09-07T16:00,999,2020-09-07T16:39,39.0,3043.16,3041.85,12.04,82.50,200.4083,53.6250,200.4083,0.6667,,,,1.000,1.000,SHELTERED,3041.85,1.32,0
Site 1914,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190456,,no,960,2020-09-07T16:00,,,,7653.07,7651.80,173.09,562.70,54002.8192,130.3250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7651.80,1.28,1
Site 1915,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-156631,CJ,yes,960,2020-09-07T16:00,982,2020-09-07T16:22,22.0,1729.00,1709.57,10.82,82.50,177.0333,30.2500,177.0333,0.3833,,,,1.000,1.000,SHELTERED,1709.57,19.44,0
Site 1916,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145263,,no,960,2020-09-07T16:00,,,,9592.17,9558.09,173.09,562.70,54002.8192,162.3983,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9558.09,34.08,1
Site 1917,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-222244,,no,960,2020-09-07T16:00,,,,13701.58,13650.27,173.09,562.70,54002.8192,261.4200,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13650.27,51.32,1
Site 1918,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201367,,no,960,2020-09-07T16:00,,,,8183.53,8093.00,173.09,562.70,54002.8192,137.7050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8093.00,90.53,1
Site 1919,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145138,,no,960,2020-09-07T16:00,,,,9873.10,9775.89,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9775.89,97.22,1
