agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 1045,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-112937,OCC,yes,4740,2020-09-10T07:00,4791,2020-09-10T07:51,51.0,4410.24,4400.84,17.59,112.10,1404.8917,50.7875,1404.8917,6.8667,32,0,0,1.000,1.000,SHELTERED,4400.84,9.41,0,A_placement_current,1.4253,32,25-54,MALE,0,unimpaired,0,0,0,0,49.5670,0.6208,908.2793,1.000,908.2793
Site 1046,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-145378,CJ,yes,4740,2020-09-10T07:00,5875,2020-09-11T01:55,1135.0,18787.60,10168.58,54.89,299.55,5374.4550,702.5267,5374.4550,24.9333,24,1,0,1.000,1.000,SHELTERED,18737.94,49.66,0,A_placement_current,1.2313,24,18-24,MALE,0,unimpaired,1,0,1,1,64.0048,0.6537,3987.9695,1.000,3987.9695
Site 1047,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-134576,OCC,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,3035.35,3013.60,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,34,0,0,1.000,1.000,SHELTERED,3013.60,21.75,0,A_placement_current,1.5177,34,25-54,FEMALE,0,unimpaired,0,0,0,0,49.0810,0.6170,879.2408,1.000,879.2408
Site 1048,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119377,CJ,yes,4740,2020-09-10T07:00,5868,2020-09-11T01:48,1128.0,18759.35,10066.91,54.62,299.55,5341.5492,653.4708,5341.5492,24.8167,48,0,0,1.000,1.000,SHELTERED,18636.27,123.08,0,A_placement_current,1.3188,48,25-54,FEMALE,0,unimpaired,0,0,0,0,63.6475,0.6508,3918.3505,1.000,3918.3505
Site 1049,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212229,OCC,yes,4740,2020-09-10T07:00,4801,2020-09-10T08:01,61.0,4833.56,4803.01,17.68,112.10,1415.0767,60.9725,1415.0767,7.0333,24,0,0,1.000,1.000,SHELTERED,4803.01,30.55,0,A_placement_current,1.3160,24,18-24,MALE,0,unimpaired,0,0,0,0,49.8370,0.6228,924.7790,1.000,924.7790
Site 1050,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-140527,CJ,yes,4740,2020-09-10T07:00,5853,2020-09-11T01:33,1113.0,19691.45,11101.12,54.03,299.55,5271.0367,570.0383,5271.0367,24.5667,33,0,0,1.000,1.000,SHELTERED,19670.48,20.97,0,A_placement_current,1.5344,33,25-54,MALE,0,unimpaired,0,0,0,0,63.1078,0.6469,3791.0711,1.000,3791.0711
Site 1051,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-150035,CJ,yes,4740,2020-09-10T07:00,5880,2020-09-11T02:00,1140.0,16838.53,8255.73,55.08,299.55,5397.8975,691.4508,5397.8975,25.0167,28,0,0,1.000,1.000,SHELTERED,16825.09,13.44,0,A_placement_current,1.1837,28,25-54,MALE,0,unimpaired,0,0,0,0,63.7695,0.6507,3991.0828,1.000,3991.0828
Site 1052,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102526,CJ,yes,4740,2020-09-10T07:00,5853,2020-09-11T01:33,1113.0,22454.36,13873.24,54.03,299.55,5271.0367,621.7183,5271.0367,24.5667,39,0,0,1.000,1.000,SHELTERED,22442.60,11.76,0,A_placement_current,1.5216,39,25-54,MALE,0,unimpaired,0,0,0,0,63.6465,0.6525,3843.2679,1.000,3843.2679
Site 1053,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-150005,CJ,yes,4740,2020-09-10T07:00,5850,2020-09-11T01:30,1110.0,23489.14,14918.45,53.92,299.55,5256.9342,617.3058,5256.9342,24.5167,54,0,0,1.000,1.000,SHELTERED,23487.81,1.32,0,A_placement_current,1.5725,54,25-54,MALE,0,unimpaired,0,0,0,0,63.6665,0.6530,3830.2087,1.000,3830.2087
Site 1054,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119601,CJ,yes,4740,2020-09-10T07:00,5892,2020-09-11T02:12,1152.0,16573.81,7972.52,55.54,299.55,5453.5675,759.0292,5453.5675,25.2167,21,0,0,1.000,1.000,SHELTERED,16541.88,31.93,0,A_placement_current,1.0744,21,18-24,MALE,0,unimpaired,0,0,0,0,64.2282,0.6541,4093.2956,1.000,4093.2956
Site 1055,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-134619,OCC,yes,4740,2020-09-10T07:00,4794,2020-09-10T07:54,54.0,4381.98,4338.48,17.62,112.10,1407.8792,53.7750,1407.8792,6.9167,51,0,0,1.000,1.000,SHELTERED,4338.48,43.50,0,A_placement_current,1.3386,51,25-54,FEMALE,0,unimpaired,0,0,0,0,49.6480,0.6214,913.1190,1.000,913.1190
Site 1056,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-222172,CJ,yes,4740,2020-09-10T07:00,5846,2020-09-11T01:26,1106.0,21488.81,12720.28,53.76,299.55,5238.1308,553.2825,5238.1308,24.4500,33,0,0,1.000,1.000,SHELTERED,21289.64,199.17,0,A_placement_current,1.6440,33,25-54,MALE,0,unimpaired,0,0,0,0,63.0872,0.6475,3754.0751,1.000,3754.0751
Site 1057,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-201245,OCC,yes,4740,2020-09-10T07:00,4820,2020-09-10T08:20,80.0,6686.59,6650.52,17.88,112.10,1436.1508,82.0467,1436.1508,7.3500,21,0,0,1.000,1.000,SHELTERED,6650.52,36.07,0,A_placement_current,1.3806,21,18-24,MALE,0,unimpaired,0,0,0,0,50.3500,0.6268,958.9191,1.000,958.9191
Site 1058,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119403,CJ,yes,4740,2020-09-10T07:00,5858,2020-09-11T01:38,1118.0,21350.46,12708.56,54.23,299.55,5294.5408,635.5325,5294.5408,24.6500,69,0,1,1.000,1.000,SHELTERED,21277.92,72.54,0,A_placement_current,1.4493,69,55-69,MALE,0,unimpaired,0,1,1,1,63.6805,0.6522,3871.5577,1.000,3871.5577
Site 1059,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102451,OCC,yes,4740,2020-09-10T07:00,4803,2020-09-10T08:03,63.0,6539.68,6502.66,17.71,112.10,1417.2950,63.1908,1417.2950,7.0667,53,0,0,1.000,1.000,SHELTERED,6502.66,37.03,0,A_placement_current,1.7064,53,25-54,MALE,0,unimpaired,0,0,0,0,49.8910,0.6232,928.3727,1.000,928.3727
Site 1060,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-167778,CJ,yes,4740,2020-09-10T07:00,5873,2020-09-11T01:53,1133.0,17095.61,8456.31,54.81,299.55,5365.0533,654.1700,5365.0533,24.9000,49,0,0,1.000,1.000,SHELTERED,17025.67,69.94,0,A_placement_current,1.2584,49,25-54,MALE,0,unimpaired,0,0,0,0,63.5132,0.6489,3933.3942,1.000,3933.3942
Site 1061,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-201702,CJ,yes,4740,2020-09-10T07:00,5856,2020-09-11T01:36,1116.0,18001.81,9404.68,54.15,299.55,5285.1392,567.6008,5285.1392,24.6167,24,1,0,1.000,1.000,SHELTERED,17974.04,27.77,0,A_placement_current,1.4825,24,18-24,FEMALE,0,unimpaired,1,0,1,1,62.9532,0.6450,3797.2117,1.000,3797.2117
Site 1062,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-112812,OCC,yes,4740,2020-09-10T07:00,4816,2020-09-10T08:16,76.0,5819.36,5818.08,17.84,112.10,1431.7142,77.6100,1431.7142,7.2833,56,0,0,1.000,1.000,SHELTERED,5818.08,1.28,0,A_placement_current,1.2627,56,55-69,OTHER,0,unimpaired,0,0,0,1,50.2420,0.6259,951.7317,1.000,951.7317
Site 1063,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119425,OCC,yes,4740,2020-09-10T07:00,4830,2020-09-10T08:30,90.0,8101.86,8037.93,17.98,112.10,1447.2425,93.1383,1447.2425,7.5167,30,0,0,1.000,1.000,SHELTERED,8037.93,63.93,0,A_placement_current,1.4988,30,25-54,MALE,0,unimpaired,0,0,0,0,50.6200,0.6288,976.8876,1.000,976.8876
Site 1064,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-129901,CJ,yes,4740,2020-09-10T07:00,5888,2020-09-11T02:08,1148.0,17352.21,8738.05,55.38,299.55,5435.0108,751.7775,5435.0108,25.1500,55,0,0,1.000,1.000,SHELTERED,17307.41,44.80,0,A_placement_current,1.1136,55,55-69,MALE,0,unimpaired,0,0,0,1,64.2380,0.6546,4074.6519,1.000,4074.6519
Site 1065,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212139,OCC,yes,4740,2020-09-10T07:00,4770,2020-09-10T07:30,30.0,2989.24,2987.97,17.41,112.10,1383.9792,29.8750,1383.9792,6.5167,30,0,0,1.000,1.000,SHELTERED,2987.97,1.28,0,A_placement_current,1.6528,30,25-54,MALE,0,unimpaired,0,0,0,0,49.0000,0.6164,874.4010,1.000,874.4010
Site 1066,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-150075,OCC,yes,4740,2020-09-10T07:00,4760,2020-09-10T07:20,20.0,1706.12,1687.10,17.32,112.10,1374.0208,19.9167,1374.0208,6.3500,53,0,0,1.000,1.000,SHELTERED,1687.10,19.02,0,A_placement_current,1.3845,53,25-54,FEMALE,0,unimpaired,0,0,0,0,48.7300,0.6142,858.2685,1.000,858.2685
Site 1067,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-124000,OCC,yes,4740,2020-09-10T07:00,4829,2020-09-10T08:29,89.0,8049.08,8037.93,17.97,112.10,1446.1333,92.0292,1446.1333,7.5000,54,1,0,1.000,1.000,SHELTERED,8037.93,11.16,0,A_placement_current,1.4988,54,25-54,MALE,0,unimpaired,1,0,1,1,50.5930,0.6286,975.0908,1.000,975.0908
Site 1068,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-167616,CJ,yes,4740,2020-09-10T07:00,6022,2020-09-11T04:22,1282.0,14489.26,5918.60,60.20,299.55,6042.2150,1439.7267,6042.2150,27.3833,68,0,0,1.000,1.000,SHELTERED,14487.96,1.30,0,A_placement_current,0.5444,68,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,68.6977,0.6845,5139.8751,1.000,5139.8751
Site 1069,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-112687,CJ,yes,4740,2020-09-10T07:00,5898,2020-09-11T02:18,1158.0,21165.92,12569.51,55.76,299.55,5481.4025,916.0208,5481.4025,25.3167,27,1,0,1.000,1.000,SHELTERED,21138.87,27.05,0,A_placement_current,1.0279,27,25-54,MALE,0,unimpaired,1,0,1,1,65.7368,0.6687,4268.8366,1.000,4268.8366
Site 1070,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-145307,OCC,yes,4740,2020-09-10T07:00,4821,2020-09-10T08:21,81.0,6975.74,6840.31,17.89,112.10,1437.2600,83.1558,1437.2600,7.3667,29,0,0,1.000,1.000,SHELTERED,6840.31,135.43,0,A_placement_current,1.4205,29,25-54,MALE,0,unimpaired,0,0,0,0,50.3770,0.6270,960.7160,1.000,960.7160
Site 1071,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-123793,OCC,yes,4740,2020-09-10T07:00,4752,2020-09-10T07:12,12.0,1276.84,1266.37,17.25,112.10,1366.0542,11.9500,1366.0542,6.2167,45,0,0,1.000,1.000,SHELTERED,1266.37,10.47,0,A_placement_current,1.7456,45,25-54,MALE,0,unimpaired,0,0,0,0,48.5140,0.6126,845.3625,1.000,845.3625
Site 1072,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190714,CJ,yes,4740,2020-09-10T07:00,5888,2020-09-11T02:08,1148.0,19037.42,10389.39,55.38,299.55,5435.0108,792.1525,5435.0108,25.1500,56,0,0,1.000,1.000,SHELTERED,18958.75,78.67,0,A_placement_current,1.1117,56,55-69,MALE,0,unimpaired,0,0,0,1,64.6588,0.6589,4115.4306,1.000,4115.4306
Site 1073,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-167720,OCC,yes,4740,2020-09-10T07:00,4819,2020-09-10T08:19,79.0,4457.68,4338.18,17.87,112.10,1435.0417,80.9375,1435.0417,7.3333,69,0,0,1.000,1.000,SHELTERED,4338.18,119.50,0,A_placement_current,0.9310,69,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,50.3230,0.6266,957.1223,1.000,957.1223
Site 1074,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-167818,CJ,yes,4740,2020-09-10T07:00,5884,2020-09-11T02:04,1144.0,15722.31,7151.64,55.23,299.55,5416.4542,695.5883,5416.4542,25.0833,67,1,0,1.000,1.000,SHELTERED,15721.00,1.30,0,A_placement_current,1.1475,67,55-69,FEMALE,0,unimpaired,1,0,1,1,63.6587,0.6491,4006.5813,1.000,4006.5813
Site 1075,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-134362,OCC,yes,4740,2020-09-10T07:00,4769,2020-09-10T07:29,29.0,1551.82,1530.58,17.40,112.10,1382.9833,28.8792,1382.9833,6.5000,37,0,0,1.000,1.000,SHELTERED,1530.58,21.23,0,A_placement_current,0.8659,37,25-54,FEMALE,0,unimpaired,0,0,0,0,48.9730,0.6161,872.7878,1.000,872.7878
Site 1076,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-145004,OCC,yes,4740,2020-09-10T07:00,4825,2020-09-10T08:25,85.0,5197.55,5070.14,17.93,112.10,1441.6967,87.5925,1441.6967,7.4333,47,0,0,1.000,1.000,SHELTERED,5070.14,127.41,0,A_placement_current,1.0106,47,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,50.4850,0.6278,967.9034,1.000,967.9034
Site 1077,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190762,OCC,yes,4740,2020-09-10T07:00,4782,2020-09-10T07:42,42.0,3644.56,3310.31,17.51,112.10,1395.9292,41.8250,1395.9292,6.7167,34,1,0,1.000,1.000,SHELTERED,3310.31,334.25,0,A_placement_current,1.4424,34,25-54,MALE,0,unimpaired,1,0,1,1,49.3240,0.6189,893.7600,1.000,893.7600
Site 1078,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212024,CJ,yes,4740,2020-09-10T07:00,5944,2020-09-11T03:04,1204.0,20618.36,12027.05,57.48,299.55,5694.2250,1215.2300,5694.2250,26.0833,36,0,0,1.000,1.000,SHELTERED,20596.41,21.94,0,A_placement_current,0.7755,36,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,67.8878,0.6853,4700.8595,1.000,4700.8595
Site 1079,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-130034,OCC,yes,4740,2020-09-10T07:00,4798,2020-09-10T07:58,58.0,4624.37,4568.03,17.66,112.10,1411.8625,57.7583,1411.8625,6.9833,54,0,0,1.000,1.000,SHELTERED,4568.03,56.34,0,A_placement_current,1.3220,54,25-54,MALE,0,unimpaired,0,0,0,0,49.7560,0.6222,919.5720,1.000,919.5720
Site 1080,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-145117,CJ,yes,4740,2020-09-10T07:00,5882,2020-09-11T02:02,1142.0,25399.01,16816.83,55.16,299.55,5407.1758,899.8008,5407.1758,25.0500,67,0,0,1.000,1.000,SHELTERED,25386.19,12.82,0,A_placement_current,1.1644,67,55-69,FEMALE,0,unimpaired,0,0,0,1,65.9108,0.6723,4207.1761,1.000,4207.1761
Site 1081,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-130052,OCC,yes,4740,2020-09-10T07:00,4794,2020-09-10T07:54,54.0,4515.07,4473.71,17.62,112.10,1407.8792,53.7750,1407.8792,6.9167,41,0,0,1.000,1.000,SHELTERED,4473.71,41.35,0,A_placement_current,1.3705,41,25-54,FEMALE,0,unimpaired,0,0,0,0,49.6480,0.6214,913.1190,1.000,913.1190
Site 1082,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-112526,CJ,yes,4740,2020-09-10T07:00,5945,2020-09-11T03:05,1205.0,21227.52,12652.18,57.51,299.55,5698.7483,1243.4033,5698.7483,26.1000,53,0,0,1.000,1.000,SHELTERED,21221.54,5.98,0,A_placement_current,0.7703,53,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,68.1673,0.6880,4732.0738,1.000,4732.0738
Site 1083,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102109,OCC,yes,4740,2020-09-10T07:00,4760,2020-09-10T07:20,20.0,1653.50,1606.74,17.32,112.10,1374.0208,19.9167,1374.0208,6.3500,46,0,0,1.000,1.000,SHELTERED,1606.74,46.76,0,A_placement_current,1.3602,46,25-54,FEMALE,0,unimpaired,0,0,0,0,48.7300,0.6142,858.2685,1.000,858.2685
Site 1084,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109310,CJ,yes,4740,2020-09-10T07:00,5876,2020-09-11T01:56,1136.0,18427.94,9857.34,54.93,299.55,5379.1558,699.1525,5379.1558,24.9500,34,0,0,1.000,1.000,SHELTERED,18426.70,1.24,0,A_placement_current,1.2285,34,25-54,MALE,0,unimpaired,0,0,0,0,63.9477,0.6530,3987.4291,1.000,3987.4291
Site 1085,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109459,OCC,yes,4740,2020-09-10T07:00,4784,2020-09-10T07:44,44.0,2978.00,2976.73,17.53,112.10,1397.9208,43.8167,1397.9208,6.7500,44,0,0,1.000,1.000,SHELTERED,2976.73,1.28,0,A_placement_current,1.1100,44,25-54,MALE,0,unimpaired,0,0,0,0,49.3780,0.6193,896.9865,1.000,896.9865
Site 1086,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-112876,CJ,yes,4740,2020-09-10T07:00,5856,2020-09-11T01:36,1116.0,19046.80,10458.83,54.15,299.55,5285.1392,579.8017,5285.1392,24.6167,32,1,0,1.000,1.000,SHELTERED,19028.19,18.61,0,A_placement_current,1.4868,32,25-54,MALE,0,unimpaired,1,0,1,1,63.1383,0.6469,3809.5346,1.000,3809.5346
Site 1087,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109443,OCC,yes,4740,2020-09-10T07:00,4776,2020-09-10T07:36,36.0,3354.54,3336.88,17.46,112.10,1389.9542,35.8500,1389.9542,6.6167,45,0,0,1.000,1.000,SHELTERED,3336.88,17.67,0,A_placement_current,1.5368,45,25-54,MALE,0,unimpaired,0,0,0,0,49.1620,0.6176,884.0805,1.000,884.0805
Site 1088,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212453,OCC,yes,4740,2020-09-10T07:00,4790,2020-09-10T07:50,50.0,2371.73,2370.45,17.59,112.10,1403.8958,49.7917,1403.8958,6.8500,61,0,0,1.000,1.000,SHELTERED,2370.45,1.28,0,A_placement_current,0.7865,61,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.5400,0.6205,906.6660,1.000,906.6660
Site 1089,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109365,CJ,yes,4740,2020-09-10T07:00,5878,2020-09-11T01:58,1138.0,23122.33,14367.40,55.00,299.55,5388.5575,818.3358,5388.5575,24.9833,19,0,0,1.000,1.000,SHELTERED,22936.76,185.57,0,A_placement_current,1.2061,19,18-24,MALE,0,unimpaired,0,0,0,0,65.1463,0.6650,4113.5393,1.000,4113.5393
Site 1090,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-201229,CJ,yes,4740,2020-09-10T07:00,5865,2020-09-11T01:45,1125.0,16279.08,7692.31,54.50,299.55,5327.4467,596.5983,5327.4467,24.7667,70,1,0,1.000,1.000,SHELTERED,16261.67,17.41,0,A_placement_current,1.3529,70,70+,MALE,0,unimpaired,1,0,1,1,62.9942,0.6444,3852.3068,1.000,3852.3068
Site 1091,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212414,CJ,yes,4740,2020-09-10T07:00,5857,2020-09-11T01:37,1117.0,19941.28,11355.50,54.19,299.55,5289.8400,603.3767,5289.8400,24.6333,56,1,0,1.000,1.000,SHELTERED,19924.86,16.42,0,A_placement_current,1.4673,56,55-69,FEMALE,0,unimpaired,1,0,1,1,63.3673,0.6491,3836.2128,1.000,3836.2128
Site 1092,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-178994,OCC,yes,4740,2020-09-10T07:00,4801,2020-09-10T08:01,61.0,5727.84,5709.22,17.68,112.10,1415.0767,60.9725,1415.0767,7.0333,23,0,0,1.000,1.000,SHELTERED,5709.22,18.62,0,A_placement_current,1.5487,23,18-24,MALE,0,unimpaired,0,0,0,0,49.8370,0.6228,924.7790,1.000,924.7790
Site 1093,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190313,CJ,yes,4740,2020-09-10T07:00,5886,2020-09-11T02:06,1146.0,17983.83,9388.23,55.31,299.55,5425.7325,755.4192,5425.7325,25.1167,25,0,0,1.000,1.000,SHELTERED,17957.59,26.24,0,A_placement_current,1.1259,25,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,64.3187,0.6556,4072.6702,1.000,4072.6702
Site 1094,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-112669,OCC,yes,4740,2020-09-10T07:00,4816,2020-09-10T08:16,76.0,7122.99,7078.61,17.84,112.10,1431.7142,77.6100,1431.7142,7.2833,39,0,0,1.000,1.000,SHELTERED,7078.61,44.39,0,A_placement_current,1.5518,39,25-54,MALE,0,unimpaired,0,0,0,0,50.2420,0.6259,951.7317,1.000,951.7317
Site 1095,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190433,OCC,yes,4740,2020-09-10T07:00,4819,2020-09-10T08:19,79.0,7555.39,7554.15,17.87,112.10,1435.0417,80.9375,1435.0417,7.3333,31,1,0,1.000,1.000,SHELTERED,7554.15,1.24,0,A_placement_current,1.5930,31,25-54,MALE,0,unimpaired,1,0,1,1,50.3230,0.6266,957.1223,1.000,957.1223
Site 1096,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190804,CJ,yes,4740,2020-09-10T07:00,5884,2020-09-11T02:04,1144.0,20193.49,11582.40,55.23,299.55,5416.4542,792.9758,5416.4542,25.0833,23,0,0,1.000,1.000,SHELTERED,20151.76,41.73,0,A_placement_current,1.1494,23,18-24,MALE,0,unimpaired,0,0,0,0,64.7528,0.6603,4104.9426,1.000,4104.9426
Site 1097,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102237,CJ,yes,4740,2020-09-10T07:00,5900,2020-09-11T02:20,1160.0,19704.98,11093.48,55.84,299.55,5490.6808,888.1925,5490.6808,25.3500,33,0,0,1.000,1.000,SHELTERED,19662.84,42.14,0,A_placement_current,1.0199,33,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,65.4037,0.6651,4246.3897,1.000,4246.3897
Site 1098,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109352,CJ,yes,4740,2020-09-10T07:00,5870,2020-09-11T01:50,1130.0,18108.36,9494.77,54.69,299.55,5350.9508,654.7975,5350.9508,24.8500,43,0,0,1.000,1.000,SHELTERED,18064.13,44.22,0,A_placement_current,1.2886,43,25-54,FEMALE,0,unimpaired,0,0,0,0,63.6173,0.6503,3925.4255,1.000,3925.4255
Site 1099,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-167550,CJ,yes,4740,2020-09-10T07:00,5896,2020-09-11T02:16,1156.0,21029.07,12368.09,55.69,299.55,5472.1242,897.0625,5472.1242,25.2833,45,1,1,1.000,1.000,SHELTERED,20937.45,91.62,0,A_placement_current,1.0484,45,25-54,FEMALE,0,unimpaired,1,1,1,1,65.5818,0.6674,4244.0289,1.000,4244.0289
Site 1100,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-179302,CJ,yes,4740,2020-09-10T07:00,5897,2020-09-11T02:17,1157.0,20877.15,12223.45,55.72,299.55,5476.7633,900.0883,5476.7633,25.3000,26,0,1,1.000,1.000,SHELTERED,20792.81,84.34,0,A_placement_current,1.0383,26,25-54,FEMALE,1,ambulant_impaired_no_aid,0,1,1,1,65.5920,0.6674,4249.9148,1.000,4249.9148
